t,value,concept
1,0.6694258157533985,1
2,2.3858444968492627,1
3,1.5088010220746186,1
4,1.0381335925979014,1
5,0.7102301050031941,1
6,1.9889305444340424,1
7,1.7615657727275407,1
8,2.7922484357112802,1
9,2.7754263185108536,1
10,2.8897150627549353,1
11,3.1912299495439833,1
12,3.8858229910299573,1
13,4.8638906344173725,1
14,4.123725734632049,1
15,4.043702948642982,1
16,5.55297894174701,1
17,5.478832531976103,1
18,4.890716465429033,1
19,6.768818371249871,1
20,6.090156634153392,1
21,4.7300078599879845,1
22,5.350287990828288,1
23,4.46432734173485,1
24,3.08506419220325,1
25,4.844122722694293,1
26,5.576542492541254,1
27,3.0771001401479356,1
28,4.275378270552935,1
29,5.2138640055543215,1
30,3.3258104509427926,1
31,3.2332397257074406,1
32,4.8229494554708845,1
33,3.7060064985966497,1
34,4.087862040565514,1
35,6.13088760174916,1
36,4.62258751676205,1
37,5.112157113006361,1
38,6.952256024581637,1
39,5.6934279606006974,1
40,5.544917721025552,1
41,8.863607189687864,1
42,6.740619484870277,1
43,5.579243554290386,1
44,8.520444528771343,1
45,8.544232786175936,1
46,7.1827435241207915,1
47,7.068111074627236,1
48,8.177048893271241,1
49,7.346306502304184,1
50,7.18665696948715,1
51,8.385521718293091,1
52,8.803359371898303,1
53,8.573117163032652,1
54,9.326593189333602,1
55,8.422594487321858,1
56,7.77437158664488,1
57,9.530478278749051,1
58,8.142527779873644,1
59,5.759644280572769,1
60,7.240562015947661,1
61,5.973607565770079,1
62,3.8745965264466937,1
63,4.060071084612885,1
64,5.264366950590793,1
65,2.8861515815380963,1
66,1.9166969834639471,1
67,4.404516819177933,1
68,3.4781328887136818,1
69,1.5980978443835245,1
70,3.175349388148632,1
71,2.8983373437061966,1
72,1.1914003012981245,1
73,2.135493265275153,1
74,2.7281253934267125,1
75,1.2671193917383963,1
76,1.2289147792396065,1
77,1.5888437688917056,1
78,1.2492222816567713,1
79,0.7353904183016118,1
80,2.3927634478795783,1
81,1.4611395952863515,1
82,0.44165068184887457,1
83,1.2176612566720384,1
84,0.6962331217163078,1
85,-1.0964470436261162,1
86,-0.03435023807482033,1
87,0.5029113842803998,1
88,-1.1913533414630417,1
89,0.1812849096175136,1
90,0.46168520428303306,1
91,-1.112062458212231,1
92,1.006057615084933,1
93,1.557821801278717,1
94,0.39577860262243997,1
95,2.50853479614236,1
96,2.619025242003441,1
97,0.8980141293694986,1
98,1.4641518419141428,1
99,1.8718503848130494,1
100,0.6352694955432536,1
101,1.946156826908483,1
102,1.8669820917038233,1
103,1.2696834319719315,1
104,2.8491983789850193,1
105,1.821163923111802,1
106,1.1482716219954412,1
107,2.952234254840593,1
108,1.5251950336546565,1
109,1.3046050452813318,1
110,2.596426231674598,1
111,1.7278726555298463,1
112,1.2153026072152173,1
113,1.5611344160673775,1
114,1.6671465928201883,1
115,1.4781854152245288,1
116,1.1437375223350805,1
117,2.487267232238586,1
118,3.6580509278471784,1
119,2.9217288475094447,1
120,2.758120489817539,1
121,4.077346445227246,1
122,2.9959108745599607,1
123,2.437150220380352,1
124,3.438444096756229,1
125,0.2659652430460171,1
126,-0.0996229317366527,1
127,-1.0914011395393814,1
128,-0.3209392185944943,1
129,-0.022028566504572952,1
130,2.686792876791177,1
131,2.9356727120535617,1
132,1.8062397560042043,1
133,2.127124891588174,1
134,1.7013775338599504,1
135,1.3451463795557257,1
136,1.469968271114437,1
137,1.5206893898194962,1
138,0.5631913844217529,1
139,0.3308809040869621,1
140,0.17816542636762367,1
141,-0.052326136368463255,1
142,-0.18924661097192297,1
143,0.21408982421653402,1
144,-0.7010736261953999,1
145,0.7996790290110434,1
146,2.1015240086070697,1
147,0.012996217873652016,1
148,5.316660381412529,1
149,6.392402346108487,1
150,5.12963013440531,1
151,8.107590773893032,1
152,8.541412421622082,1
153,6.023960205455047,1
154,7.367256333983589,1
155,7.134629880430815,1
156,5.183484395674652,1
157,6.6347410715343695,1
158,7.026026372893687,1
159,5.0529388785951435,1
160,6.440921971078836,1
161,7.941456410016151,1
162,6.513341644684617,1
163,7.452266761639331,1
164,8.927669865869303,1
165,7.007681454986794,1
166,8.35766624808823,1
167,9.894165313486019,1
168,7.212351242578753,1
169,7.700497963270486,1
170,10.145122311076529,1
171,9.012562250189585,1
172,7.643567617906927,1
173,9.622843413165889,1
174,9.636939588680672,1
175,7.823458187057888,1
176,8.787265365383861,1
177,9.412519117214426,1
178,6.174139640819428,1
179,6.916555092715028,1
180,8.748871329535163,1
181,5.655927057419511,1
182,5.944863539548459,1
183,7.850366850232136,1
184,4.46926048759595,1
185,5.797758617380317,1
186,8.67272353505549,1
187,6.02854318414142,1
188,5.514244548389778,1
189,6.930264562052839,1
190,7.233711047067656,1
191,6.036656628719948,1
192,6.589499957723299,1
193,9.130684883336809,1
194,9.502103992528307,1
195,8.292577760957695,1
