t,value,concept
1,0.7087215611818894,1
2,-0.22182421111572553,1
3,0.3914416294746845,1
4,-1.8643972208696946,1
5,1.2136183423236675,1
6,-1.1042099029786456,1
7,1.2853614219225378,1
8,-0.12437261276302558,1
9,0.7307297161252173,1
10,-1.3660235806492773,1
11,0.8986750901751609,1
12,-0.7026454007464659,1
13,2.0464961125503223,1
14,-3.5704336182471073,1
15,3.500239630786471,1
16,-3.0096987993018365,1
17,5.048450560635625,1
18,-5.716469147726134,1
19,6.713258972341859,1
20,-7.409236371048394,1
21,9.947157079241869,1
22,-11.333645759364854,1
23,14.827547657001935,1
24,-15.236859176112295,1
25,19.230963422629323,1
26,-18.63884671495561,1
27,24.476065155200605,1
28,-22.40089856253931,1
29,30.194428065220166,1
30,-27.808605638610963,1
31,39.621547391286065,1
32,-37.22162162805043,1
33,49.857741974526576,1
34,-44.72358223378765,1
35,61.812061349729696,1
36,-57.7215372825371,1
37,79.02751359778101,1
38,-72.41552710496342,1
39,100.83626199725,1
40,-92.66167704929975,1
41,126.99260715603309,1
42,-117.00183572270333,1
43,160.28096302140352,1
44,-146.36317528182423,1
45,200.8901739094463,1
46,-184.58737578783476,1
47,253.72911658034982,1
48,-232.68123157376058,1
49,318.4476328187537,1
50,-291.71589895691505,1
51,399.64907182624137,1
52,-366.9120819493084,1
53,503.93204746789155,1
54,-462.18981679177597,1
55,633.5501507276392,1
56,-582.0144609070744,1
57,797.6109707854514,1
58,-733.9631304096765,1
59,1005.6339665442079,1
60,-924.7689883332621,1
61,1264.8514842912655,1
62,-1163.0258603929178,1
63,1593.2191990353554,1
64,-1464.4127299525626,1
65,2007.0283236512428,1
66,-1844.7445873083175,1
67,2527.9242590670992,1
68,-2321.8365472097594,1
69,3183.3991751218705,1
70,-2925.2900910921985,1
71,4009.948763160815,1
72,-3685.4089108887724,1
73,5050.928766074976,1
74,-4641.401577825591,1
75,6360.03732164292,1
76,-5844.365962812276,1
77,8010.152406819566,1
78,-7360.150491227788,1
79,10088.807298458973,1
80,-9271.21853170776,1
81,12706.883781438106,1
82,-11675.684658573455,1
83,16003.356731279284,1
84,-14703.920698569285,1
85,20155.08357300142,1
86,-18519.524367142774,1
87,25384.04677109125,1
88,-23325.500044275184,1
89,31971.034890185834,1
90,-29376.935828889524,1
91,40265.50130058573,1
92,-36998.69081931822,1
93,50712.88915873565,1
94,-46597.92139828123,1
95,63869.15685943966,1
96,-58688.40726359567,1
97,80438.98334648299,1
98,-73913.26481587022,1
99,101308.2714383294,1
100,-93088.04084729041,1
101,127590.89891295518,1
102,-117240.01244639493,1
103,160694.46640361688,1
104,-147658.77970514953,1
105,202384.28706638078,1
106,-185966.2290196706,1
107,254891.08556779433,1
108,-234214.3893612253,1
109,321020.28425447707,1
110,-294979.4549079439,1
111,404305.9745050094,1
112,-371508.6228945107,1
113,509198.88141677814,1
114,-467890.693744113,1
115,641304.7497963483,1
116,-589280.2400943298,1
117,807684.8706144057,1
118,-742163.4650296761,1
119,1000000.0,1
120,-922648.4594609101,1
121,1000000.0,1
122,-976794.4634067118,1
123,1000000.0,1
124,-993038.9711293413,1
125,1000000.0,1
126,-997911.5335425026,1
127,1000000.0,1
128,-999373.8504770615,1
129,1000000.0,1
130,-999813.0626345396,1
131,1000000.0,1
132,-999942.3430845956,1
133,1000000.0,1
134,-999982.3561870828,1
135,1000000.0,1
136,-999994.408529012,1
137,1000000.0,1
138,-999998.0857223375,1
139,1000000.0,1
140,-999999.9179127434,1
141,1000000.0,1
142,-999999.9561966121,1
143,1000000.0,1
144,-1000000.0,1
145,1000000.0,1
146,-999999.9441982943,1
147,1000000.0,1
148,-1000000.0,1
149,1000000.0,1
150,-1000000.0,1
151,1000000.0,1
152,-999999.2854874321,1
153,1000000.0,1
154,-999999.0541691072,1
155,1000000.0,1
156,-999999.6448580751,1
157,1000000.0,1
158,-1000000.0,1
159,1000000.0,1
160,-1000000.0,1
161,1000000.0,1
162,-999999.4640449071,1
163,1000000.0,1
164,-1000000.0,1
165,1000000.0,1
166,-999999.4121805732,1
167,1000000.0,1
168,-999998.5610806053,1
169,1000000.0,1
170,-999999.9419353154,1
171,1000000.0,1
172,-1000000.0,1
173,1000000.0,1
174,-1000000.0,1
175,1000000.0,1
176,-1000000.0,1
177,1000000.0,1
178,-999999.701693801,1
179,1000000.0,1
180,-999999.806090185,1
181,1000000.0,1
182,-999999.7558678124,1
183,1000000.0,1
184,-999999.8048363643,1
185,1000000.0,1
186,-999999.074238147,1
187,1000000.0,1
188,-999998.7643510496,1
189,1000000.0,1
190,-999999.9558539836,1
191,1000000.0,1
192,-1000000.0,1
193,1000000.0,1
