t,value,concept
1,0.20352845643197107,1
2,-0.7560542999606327,1
3,-1.3137425930574387,1
4,0.0018562014094074542,1
5,-0.44013719712905175,1
6,-0.621334902538555,1
7,-1.1744211557018234,1
8,-0.4945284847704575,1
9,-2.0834268374122367,1
10,-1.0881654156033713,1
11,-1.183581099249226,1
12,-1.111763980469364,1
13,-0.5271805029503577,1
14,-2.273881937267854,1
15,-1.986035740226873,1
16,-3.204179500063999,1
17,-3.001143902647836,1
18,-3.435610125937587,1
19,-3.718393127044315,1
20,-4.612047496381304,1
21,-3.1349015517607755,1
22,-3.9155243289574595,1
23,-3.405280894749326,1
24,-3.8601575704689544,1
25,-5.426530181961435,1
26,-4.873101556312067,1
27,-4.870875029672026,1
28,-5.264334091777331,1
29,-6.325818892326328,1
30,-6.253017477826887,1
31,-5.190556576016153,1
32,-5.298319462960599,1
33,-5.612650734662278,1
34,-4.5477357600997,1
35,-5.279766431240432,1
36,-4.879665850467683,1
37,-3.6121201653947583,1
38,-4.070025762228871,1
39,-4.470667015736177,1
40,-4.434469616412561,1
41,-4.798721591912379,1
42,-5.8259765257107405,1
43,-5.328656953088191,1
44,-4.817628718114094,1
45,-5.591375423355981,1
46,-6.1576131993143415,1
47,-4.946512817489914,1
48,-6.269879548615313,1
49,-4.515495342318253,1
50,-5.5025104195966374,1
51,-5.7984659466546855,1
52,-5.511352195693866,1
53,-5.739469939199643,1
54,-4.495974678551112,1
55,-5.289222444502292,1
56,-6.18981370325414,1
57,-7.3314667327012,1
58,-6.948952512398068,1
59,-5.390775928473548,1
60,-6.516560946093104,1
61,-7.290329353137068,1
62,-6.925957037922102,1
63,-7.378453030541504,1
64,-7.492885566291268,1
65,-7.810831405570318,1
66,-8.055599738635488,1
67,-7.347003561474281,1
68,-6.841599201629133,1
69,-7.788035967486458,1
70,-6.41059196147649,1
71,-8.274503346453692,1
72,-7.117627634819893,1
73,-8.915579254591247,1
74,-8.283416393003238,1
75,-8.844531930356181,1
76,-9.451539715241609,1
77,-7.9858012871228805,1
78,-9.322757608085455,1
79,-9.099737492995649,1
80,-9.431576611627728,1
81,-9.05480809806999,1
82,-8.549444162496275,1
83,-8.924793655724487,1
84,-9.169642830408307,1
85,-9.290110119861053,1
86,-8.794267668456946,1
87,-9.30338473979148,1
88,-7.322345858770774,1
89,-7.361566846214287,1
90,-7.150648505934161,1
91,-5.775447437343877,1
92,-6.438915339050508,1
93,-7.325801937926563,1
94,-6.617749558042908,1
95,-7.289337889551253,1
96,-7.124734627177437,1
97,-6.800845002523574,1
98,-6.869506087756864,1
99,-6.880912453538898,1
100,-7.27874967702803,1
101,-7.281299750267488,1
102,-6.485507183760638,1
103,-6.092210296060583,1
104,-7.238860767706036,1
105,-8.455612274341792,1
106,-7.797501266456691,1
107,-7.481310448219468,1
108,-6.650483761988237,1
109,-7.205753460362504,1
110,-7.072806454900991,1
111,-7.587171658497552,1
112,-8.568469901351854,1
113,-7.13093520184797,1
114,-7.056778638293959,1
115,-6.137518836689372,1
116,-7.017898711858352,1
117,-6.996613627588395,1
118,-6.335323133401139,1
