t,value,concept
1,-0.5201228764947755,1
2,0.9176281825050217,1
3,-0.3038595011884587,1
4,-0.18496416569329988,1
5,-1.0881138832327972,1
6,0.34643565410896543,1
7,-1.1975065312182256,1
8,0.32836952697437916,1
9,0.6749538702903654,1
10,0.20480564813052138,1
11,0.7468303265543341,1
12,-0.41854196667426774,1
13,1.321429288946392,1
14,-1.8840127065861436,1
15,2.231606551070965,1
16,-1.3603163073039553,1
17,3.2095281120852426,1
18,-2.1761762761841172,1
19,3.378583011362464,1
20,-2.9519811548538364,1
21,2.9328578984815623,1
22,-2.7769727874927237,1
23,3.3236595789060273,1
24,-3.84490210605156,1
25,5.518415268495506,1
26,-5.180963538793216,1
27,7.4126920684640805,1
28,-5.678564675212669,1
29,9.403723257721426,1
30,-9.130336056827645,1
31,11.56352169501474,1
32,-10.895096098563085,1
33,13.893141101422808,1
34,-12.988103376156104,1
35,16.49402209139463,1
36,-15.757167253337368,1
37,20.243925835763093,1
38,-19.680326240267103,1
39,25.967726501509425,1
40,-24.200993470141793,1
41,31.822150268546608,1
42,-30.28992549852518,1
43,40.63415759028286,1
44,-36.69234232195782,1
45,51.459133270137585,1
46,-47.412143952359415,1
47,65.81911880349706,1
48,-60.88004234542278,1
49,82.89496252885228,1
50,-76.53463655663828,1
51,105.03072709793432,1
52,-97.71012450979725,1
53,133.01594325727996,1
54,-121.19899033952899,1
55,165.37759614197068,1
56,-151.41686300315016,1
57,207.79488984020787,1
58,-192.00808027648208,1
59,261.6577627987937,1
60,-241.77896667056953,1
61,330.8351052082416,1
62,-303.27465126531285,1
63,415.45794121269205,1
64,-380.58670743800985,1
65,523.179203076492,1
66,-479.02289190249184,1
67,658.0264382358113,1
68,-602.939898328004,1
69,827.9003679064419,1
70,-761.2198915100887,1
71,1043.46861352859,1
72,-958.0561362331337,1
73,1312.8998497782995,1
74,-1206.1628614158076,1
75,1653.120566127176,1
76,-1519.2917044786943,1
77,2082.522570094678,1
78,-1913.5870421733775,1
79,2623.6010012653983,1
80,-2410.980562515829,1
81,3304.6450532195595,1
82,-3035.965093086317,1
83,4161.509407587368,1
84,-3824.023311388478,1
85,5241.4331805051315,1
86,-4816.389135150842,1
87,6600.639697297023,1
88,-6065.914275452927,1
89,8314.409092595599,1
90,-7639.634181318893,1
91,10471.164407833061,1
92,-9621.343773640408,1
93,13186.54950482826,1
94,-12117.139982753986,1
95,16608.101968765557,1
96,-15260.688980347235,1
97,20917.401072335084,1
98,-19219.21010759013,1
99,26343.820709873024,1
100,-24206.580632944297,1
101,33178.25828721944,1
102,-30487.93767292639,1
103,41785.890865417816,1
104,-38395.58317660748,1
105,52626.49011804556,1
106,-48355.926040999344,1
107,66279.37696925382,1
108,-60902.71911743626,1
109,83475.63175395002,1
110,-76703.23798002349,1
111,105131.90009599127,1
112,-96602.30163958292,1
113,132406.96592774196,1
114,-121666.52191278366,1
115,166760.18211218974,1
116,-153231.89213634536,1
117,210023.99686011652,1
118,-192986.20224350976,1
119,264512.95279181865,1
120,-243054.95877943203,1
121,333138.0394445241,1
