t,value,concept
1,0.4484942785439603,1
2,-0.3318615816879666,1
3,1.0201307217579259,1
4,0.29295183612728215,1
5,0.3170395048408981,1
6,0.0825399738326896,1
7,-0.24108545769687093,1
8,1.1429467773572932,1
9,-0.41448604122826355,1
10,1.3542606176070868,1
11,-0.7485453235817867,1
12,1.5059806302433412,1
13,-0.8380917740701804,1
14,1.723829788771213,1
15,-2.8306235524981,1
16,3.4210673223245145,1
17,-4.349122484247901,1
18,5.728606429494007,1
19,-4.998480927405035,1
20,6.7307116446727004,1
21,-6.920998927457368,1
22,8.662047639530813,1
23,-8.23847438404636,1
24,10.397033028617038,1
25,-9.627889582856351,1
26,13.602091748617786,1
27,-12.5048211452382,1
28,16.97097538025818,1
29,-16.665068525361427,1
30,21.66758422572498,1
31,-20.04614738080232,1
32,27.63758630840944,1
33,-25.953590876724736,1
34,35.21641984985657,1
35,-32.57603095029974,1
36,45.21163586212129,1
37,-42.251868900944224,1
38,58.38151860336206,1
39,-52.78919374419127,1
40,74.62054657845718,1
41,-67.86644424374131,1
42,92.95334285716132,1
43,-85.2402592134066,1
44,116.86334742647081,1
45,-107.56540105127327,1
46,146.09723594002858,1
47,-135.47377259293575,1
48,185.36248250016712,1
49,-170.8525010837176,1
50,234.77991891750122,1
51,-215.50293624075553,1
52,296.5322467084738,1
53,-272.33083127572667,1
54,373.3984321874407,1
55,-342.89408689372834,1
56,470.4892677957036,1
57,-432.66367363102256,1
58,592.0292541010515,1
59,-543.8656771202124,1
60,744.6040052202771,1
61,-684.7310580899249,1
62,937.7018041411336,1
63,-862.4748092442951,1
64,1181.5058743752293,1
65,-1085.720330877766,1
66,1487.0206845657647,1
67,-1366.3711964047288,1
68,1873.9310825182185,1
69,-1721.5915893511017,1
70,2359.368238415161,1
71,-2167.7661640397614,1
72,2972.3637755729283,1
73,-2730.775198122043,1
74,3743.412402941623,1
75,-3440.6681146342676,1
76,4715.465128266686,1
77,-4332.908879693968,1
78,5938.908524846606,1
79,-5456.452721319681,1
80,7480.3840621404115,1
81,-6872.605939413283,1
82,9420.709296725776,1
83,-8656.421013422558,1
84,11865.441103864707,1
85,-10903.545960232346,1
86,14943.368452887174,1
87,-13731.89238249037,1
88,18820.518754755547,1
89,-17293.720002491365,1
90,23702.63744468199,1
91,-21779.641855032907,1
92,29852.053365182514,1
93,-27430.553648504738,1
94,37597.07079769731,1
95,-34546.768468194474,1
96,47351.61944401639,1
97,-43510.19015900073,1
98,59637.53945219177,1
99,-54799.93460720617,1
100,75111.10246373032,1
101,-69016.61180703434,1
102,94595.83605928996,1
103,-86921.39166454063,1
104,119138.22435265161,1
105,-109473.33142130326,1
106,150046.598685079,1
107,-137874.51231071746,1
108,188973.41064871574,1
109,-173642.48196326272,1
110,238000.07688173474,1
111,-218693.41491165108,1
112,299746.99810781237,1
113,-275431.2724777727,1
114,377513.71505609056,1
115,-346889.82407314755,1
116,475455.9082610883,1
117,-436887.016067039,1
118,598808.638064319,1
119,-550230.2793230253,1
120,754162.4555200086,1
121,-692982.269810418,1
122,949820.7522165274,1
123,-872769.1287252553,1
124,1000000.0,1
125,-961831.1350583718,1
126,1000000.0,1
127,-988548.8653308527,1
128,1000000.0,1
129,-996564.7053728243,1
130,1000000.0,1
131,-998968.6307071642,1
132,1000000.0,1
133,-999689.5031984455,1
134,1000000.0,1
135,-999906.0098416306,1
136,1000000.0,1
137,-999971.0208705672,1
138,1000000.0,1
139,-999990.8870463629,1
140,1000000.0,1
141,-999997.2261297491,1
142,1000000.0,1
