t,value,concept
1,-0.26661310605858257,1
2,-1.7293690672664142,1
3,1.8960402521146447,1
4,3.564367390679678,1
5,0.6999913733594849,1
6,-0.19803623892786262,1
7,0.42090904490352804,1
8,0.1113315830029599,1
9,-0.871401541954798,1
10,0.05586247745390929,1
11,0.6332607041429585,1
12,0.3951604417795274,1
13,0.5634668258108064,1
14,-0.9643638740099989,1
15,0.9184234541669589,1
16,-1.4095504865301982,1
17,-0.2001227666499269,1
18,1.7012921679244548,1
19,0.7508600076650767,1
20,-1.2489334516696007,1
21,1.973442181285535,1
22,0.546866061031211,1
23,-0.33304257807935556,1
24,0.28085919113426766,1
25,-0.2849169157384143,1
26,0.32341933897633357,1
27,0.1680125880534081,1
28,-0.40025646715183,1
29,-1.0940434809548982,1
30,1.4835862480443092,1
31,2.2768443088284434,1
32,-0.08811162304627325,1
33,1.115100479178687,1
34,-1.1390604593534779,1
35,-0.30795463899408715,1
36,0.7609093562505652,1
37,-0.2183631874884187,1
38,1.4779449754243252,1
39,0.6531977687268005,1
40,-1.0777023770025302,1
41,-0.3845861632753852,1
42,1.9326314047307334,1
43,0.37176129721205453,1
44,-0.8160244424830719,1
45,1.4225948388887566,1
46,-1.0984628029896581,1
47,0.4352572527260063,1
48,1.8462557118234266,1
49,-1.287877007445427,1
50,0.8165508084279929,1
51,0.3250422704510863,1
52,-0.11818543988722752,1
53,0.41846489170993817,1
54,1.68812895247981,1
55,-0.5376316096093163,1
56,-0.43008919628780407,1
57,0.7772550464851458,1
58,-2.0705270859422025,1
59,0.9007741244778688,1
60,2.364456870403912,1
61,0.8181854615960722,1
62,-0.28255829852106734,1
63,0.31126100950695623,1
64,-1.1103388118958075,1
65,0.32748877251397224,1
66,0.5760017164144758,1
67,0.046557921462708596,1
68,0.22694218387315213,1
69,0.2716091638211491,1
70,0.11928468336754787,1
71,-0.11038180267612727,1
72,0.23479424161818405,1
73,-1.0138776403168042,1
74,0.7453469252835165,1
75,-0.3899589052468702,1
76,0.49311162047411516,1
77,0.09903401689623406,1
78,0.2778072019067452,1
79,0.6911649159726162,1
80,0.3748455076207525,1
81,0.8886277851668999,1
82,1.3855853960484437,1
83,-0.6983938311584815,1
84,-0.4864158590809732,1
85,1.191632343573347,1
86,0.7072977276087382,1
87,1.0929439996237158,1
88,-0.3512072662245384,1
89,0.8505341463281444,1
90,-0.28703914009564424,1
91,0.5309308167048398,1
92,-0.44276822709061303,1
93,-0.3055473376350897,1
94,-0.3438354650836426,1
95,-0.7755325965361017,1
96,2.468174492495695,1
97,1.975063611012834,1
98,1.5173810665841283,1
99,-0.37748991836981044,1
100,-0.6495891867748929,1
101,-0.44781065651618945,1
102,2.2608901101953025,1
103,-1.2877883034024944,1
104,-0.3079862026923011,1
105,1.2640042338952866,1
106,1.9249279189735509,1
107,-1.0222271157426348,1
108,-0.6103395897477353,1
109,-0.04731274933323468,1
110,2.542034624731756,1
111,0.4322499444709959,1
112,0.03342912448416638,1
113,0.7811463753056359,1
114,-0.09957162809037884,1
115,-0.3951308627491459,1
116,-0.18539229255169642,1
117,0.6147552411880878,1
118,0.5427543606472367,1
119,-0.8007132958022055,1
120,-0.43811257115950025,1
121,1.4154661474810608,1
122,0.019989994623110935,1
123,0.020577016935180277,1
124,-0.4850012183683268,1
125,-0.7941450684765167,1
126,0.6296556595785171,1
127,2.6614219992403356,1
128,-0.11605890860258483,1
129,-2.3857117178508127,1
130,1.3848149017022564,1
131,5.38848956594085,1
132,-1.364494463669474,1
133,0.9483410512489642,1
134,-0.15153608132072138,1
135,-0.44213038419341943,1
136,-0.06418490654356217,1
137,0.683428593417492,1
138,-0.27697653472027217,1
139,0.15653639715402393,1
140,0.5691845806070748,1
141,-1.2638623263570072,1
142,0.10694805414291114,1
143,0.3554779888470458,1
144,1.0524247378702427,1
145,-2.0342738277718357,1
146,1.2873975812137903,1
147,-1.7607693191621698,1
148,1.0726494729460105,1
149,3.36426892259084,1
150,-1.5324617730289574,1
151,0.1234406377519946,1
152,0.36190800369753295,1
153,0.04597990672816382,1
154,-0.4612395372241697,1
155,2.2482835733885547,1
156,0.18780742237398074,1
157,-0.06230988128758064,1
158,1.5878729764467299,1
159,-1.7318156466148693,1
160,0.1383967797319321,1
161,0.5978596568722652,1
162,0.40719011966539576,1
163,1.6293743391622744,1
164,-2.395327233539226,1
165,0.20117573416408896,1
166,1.4671781023657304,1
167,0.1824026514652975,1
168,-0.6112425126600288,1
169,0.3034277038976235,1
170,1.1212195893200594,1
171,-1.581714631909302,1
172,-0.20049354086491367,1
173,0.8101880284026325,1
174,-0.5033183859072237,1
175,1.8504289304762613,1
176,0.997641896122266,1
177,0.36960437324206213,1
178,-0.9289130799449592,1
179,0.134029132747625,1
180,0.32995393676265466,1
181,0.9783176787263469,1
182,-0.7989437986149561,1
183,2.4910089953951764,1
184,-1.339632448352019,1
185,-0.39847455763818074,1
186,1.3471077143802186,1
187,-0.6651176492317518,1
188,-0.5158692452563738,1
189,1.286181834339761,1
190,1.4627911450466033,1
191,-0.3634961870481125,1
192,-0.8407502330751908,1
193,0.8032334907268743,1
194,1.004279839971943,1
195,-0.042560855631551084,1
196,-0.5706293338967388,1
197,0.2315805152275755,1
198,-0.2773111191537239,1
199,1.455703247575327,1
200,-1.5503734074368616,1
201,0.8442415460900631,1
202,2.0555781501077783,1
203,-2.1532178306281162,1
204,1.4736226436001945,1
205,-0.11504525781321434,1
206,-1.0519286120966806,1
207,1.1506508641922362,1
208,-0.420457979112147,1
209,-0.01062949205973393,1
210,0.7456668800295854,1
211,-0.19633580971316517,1
212,-0.8888439753113182,1
213,0.3647261802408241,1
214,0.8341228560432496,1
215,-0.7178685959677638,1
216,1.817419981724748,1
217,-1.9015895750769005,1
218,0.799061675322344,1
219,0.19199042228291213,1
220,-0.005446449894075622,1
221,0.05819774855148018,1
222,0.6907595815147575,1
223,-0.1301440578855083,1
224,-0.6803187092480002,1
225,0.9675402000945055,1
226,0.039009511407727904,1
227,-1.0873092089328935,1
228,1.603082616487892,1
229,-1.174905532562712,1
230,0.6382681737329916,1
231,-1.5950531150657128,1
232,0.03286346331565311,1
233,1.699410613871867,1
234,2.432601716703758,1
235,1.0573561556154099,1
236,0.19702460178138834,1
237,0.015679260301312423,1
238,-0.0024182286673078077,1
239,0.12643269256582823,1
240,-0.3850729279325878,1
241,-0.7399250628929025,1
242,1.2592484189058144,1
243,-0.5400138969233551,1
244,0.5359654092856105,1
245,-0.5394998691957036,1
246,0.13442962374003117,1
247,0.4245357349146763,1
248,-0.12467246645134687,1
249,0.40824582688614675,1
250,0.6190268757615833,1
251,-0.15046531300612867,1
252,-0.8667866279304214,1
253,1.493480649354967,1
254,-0.8633840494947564,1
255,1.064372613312412,1
256,-0.920920886121797,1
257,0.9591851063750964,1
258,0.43451094258822565,1
259,0.41803998332893083,1
260,0.6251566653588115,1
261,-0.06526761058232503,1
262,-0.6215797136749449,1
263,-0.21053125721318564,1
264,1.2365221657666923,1
265,0.8296071830224672,1
266,0.4012468637218325,1
267,0.48245435033351275,1
268,-0.1073376385560969,1
269,-0.5747556090424938,1
270,-0.1253550172660572,1
271,0.37695124958012616,1
272,1.386583637055596,1
273,0.49599905016478457,1
274,0.11056853008357154,1
275,0.8310107042212216,1
276,-0.2839287683049697,1
277,1.0440243026890426,1
278,-0.724099873712477,1
279,-0.5179783724389602,1
280,2.4059361458470225,1
281,-0.950216979093123,1
282,0.031627099627823285,1
283,0.33799907556031566,1
284,1.2804489741519371,1
285,-0.5540514857836943,1
286,-0.4294532691223608,1
287,1.0100872975634683,1
288,-1.1752850539045423,1
289,0.6305036618494418,1
290,-1.6659074430004948,1
291,0.9977819504814076,1
292,1.9961679076101149,1
293,-1.3954781722452188,1
294,-0.06875798504885848,1
295,2.0217068490362458,1
296,0.6919190714927663,1
297,0.6501421473991073,1
298,-0.23866796715050037,1
299,-0.43679096987842964,1
300,-0.757016565874874,1
301,0.12256943790287565,1
302,3.135173632073727,1
303,0.547127171152774,1
304,0.08662285517654152,1
305,2.117622021789528,1
306,1.3277599038655932,1
307,-0.4444564756956411,1
308,-0.44518482615626653,1
309,0.4044258223958476,1
310,0.841461053038812,1
311,0.2413198397258152,1
312,-1.4707783088593698,1
313,0.5314396938649755,1
314,1.3596576977121426,1
315,0.5808889739479407,1
316,-0.2682915082279577,1
317,-0.8261946091962855,1
318,0.8827732306333085,1
319,1.4994897349281664,1
320,-0.7557773919368103,1
321,1.2378844015375299,1
322,-0.5089903678508034,1
323,0.9632282044204462,1
324,-0.7806406847619067,1
325,0.9596218054835499,1
326,-0.6227270955380404,1
327,0.13686641567280608,1
328,-0.4400179004605207,1
329,1.0277669643304266,1
330,-0.641699621605572,1
331,0.22207011073502345,1
332,0.6926990053172449,1
333,-1.8761687030732732,1
334,0.08295629547041894,1
335,2.6862851359043924,1
336,-1.3896802351411959,1
337,1.4126946332204378,1
338,-0.8373950197130345,1
339,0.5258248075735057,1
340,0.04266970372532083,1
341,-0.46137078766722633,1
342,-0.25667174473125065,1
343,0.6041901229999854,1
344,-0.602290750024961,1
345,1.3462674188546617,1
346,0.1725690101712068,1
347,-0.9966973130319096,1
348,0.3167696220613425,1
349,0.13604230623561764,1
350,1.088282091115154,1
351,-0.7403195444474923,1
352,0.10893687387794274,1
353,0.3280671547370435,1
354,1.1998851284832694,1
355,-0.14377443294804337,1
356,0.30926172978763194,1
357,0.5208542379950443,1
358,-0.22151049566387443,1
359,1.1655314917323947,1
360,-0.7207496716284827,1
361,0.38146964809073336,1
362,1.2698614940680162,1
363,-0.34402785955501447,1
364,0.7649695309479343,1
365,-0.3601458534973656,1
366,0.34883165819062156,1
367,0.31390682091378275,1
368,-1.8646043176066265,1
369,2.2908230148182955,1
370,-1.3716568229410424,1
371,1.0769840600367175,1
372,-1.3053622235263254,1
373,-0.6585226870922777,1
374,2.9997838515645885,1
375,-1.4246661615891691,1
376,-0.6582885455022025,1
377,1.147696343988312,1
378,2.316229000316747,1
379,-1.1104110390908182,1
380,-0.14548689689646635,1
381,1.4949430079508534,1
382,1.0156921178735916,1
383,-0.7596791703785172,1
384,2.9992199226608816,1
385,-2.3119189356990515,1
386,1.0881017688987404,1
387,0.9125316025716904,1
388,-1.308898476510872,1
389,-1.2697669767833213,1
390,4.652791126812233,1
391,4.7753888055756555,1
392,0.6209022182245798,1
393,0.14905603811489654,1
394,-0.6657387185509447,1
395,0.93197016646406,1
396,0.33865392310809445,1
397,-0.21403622824571278,1
398,0.8326364292130162,1
399,-0.5038647229263894,1
400,0.7321700673822285,1
401,-0.9017368508750658,1
402,1.341938908459381,1
403,-1.6849196225715863,1
404,1.1827553323838256,1
405,-1.6253167147060696,1
406,1.3714058695281262,1
407,-1.3255138733280514,1
408,-0.037903058753619545,1
409,1.150127420523271,1
410,-2.2490736081756255,1
411,0.36450944076520764,1
412,2.488594200049621,1
413,0.2598228230850079,1
414,0.052196340825711764,1
415,0.7591342497517132,1
416,-1.4409447441377772,1
417,0.5627420711873521,1
418,-0.10604497858838852,1
419,0.5043293301931426,1
