t,value,concept
1,-1.5618298107846549,1
2,-0.45659629977885957,1
3,0.6329908765712874,1
4,-0.18344287890977024,1
5,1.078765009386326,1
6,2.349679948686835,1
7,0.7131699104144728,1
8,0.36838352792332385,1
9,2.3563662352500585,1
10,0.6317103003189368,1
11,-0.2983476434605843,1
12,-0.5991847218204561,1
13,0.09938555411358307,1
14,-1.4427250645312655,1
15,-0.02676636628868511,1
16,-2.20266533692929,1
17,-0.07335483414692887,1
18,-0.4510305350298768,1
19,0.6144544724234863,1
20,1.4149059209344648,1
21,1.736942638403523,1
22,1.4801163289378494,1
23,1.919071018138054,1
24,1.5909207153620764,1
25,0.33054879146453864,1
26,1.0033709949412934,1
27,-0.45483414144943524,1
28,-0.23301866585277461,1
29,-1.1767484812215605,1
30,-0.6029118432149133,1
31,0.5677511651822866,1
32,-0.1622444678533693,1
33,0.5041791331309193,1
34,1.412612997634079,1
35,0.3136415227265974,1
36,0.870644792476253,1
37,1.9719570497588423,1
38,0.3259088253612461,1
39,0.705590385420727,1
40,2.2949689241282867,1
41,0.9617267130811655,1
42,0.7161694059901215,1
43,3.311978336568051,1
44,1.3967215805036666,1
45,0.7484189344973073,1
46,2.804350239225024,1
47,1.3944934079962,1
48,-0.36032780853631974,1
49,0.8011783696377732,1
50,0.8608119175761215,1
51,-0.03178256117071171,1
52,-2.3700656907855375,1
53,-0.9266360198097203,1
54,-1.181937802425702,1
55,0.38101187944068987,1
56,2.037937785197633,1
57,1.9725941628068338,1
58,0.4853552600324862,1
59,1.4912879435056894,1
60,1.4313864305580675,1
61,1.8028882807364721,1
62,2.3944690842941596,1
63,2.5994947311738423,1
64,1.7637840345199756,1
65,3.0048008330649627,1
66,2.7552287413847334,1
67,2.1796562078698454,1
68,3.8248917441542303,1
69,4.101173813765799,1
70,2.960173235323142,1
71,3.6001886665540805,1
72,3.647191924665991,1
73,2.975912953938784,1
74,3.0957671485816225,1
75,4.1579742503376025,1
76,3.3468599295612522,1
77,4.214699313702541,1
78,4.879842405867178,1
79,5.024521133731893,1
80,5.9655674389331566,1
81,5.338745668209109,1
82,5.46095009620919,1
83,6.430843375098777,1
84,6.767736716350556,1
85,7.05615457215257,1
86,7.367024305220513,1
87,8.35232667741297,1
88,8.982656008492846,1
89,7.718794441133561,1
90,8.010842411397169,1
91,8.659615783126956,1
92,7.214826970638775,1
93,7.1628882702578975,1
94,9.420937349228991,1
95,9.031803188343403,1
96,7.423262195683908,1
97,8.987962445496287,1
98,9.318079318468397,1
99,8.668309948044762,1
100,9.486154743852211,1
101,9.644465051034077,1
102,8.931681682436972,1
103,9.763592183644715,1
104,8.116456190182436,1
105,8.089343913267875,1
106,7.87485424075218,1
107,6.996249119617828,1
108,7.999447881208699,1
109,8.479249837530926,1
110,8.011664848936453,1
111,9.340240548463703,1
112,9.51952566697394,1
113,8.443945558374786,1
114,8.60296709171797,1
115,8.30256895356155,1
116,8.903607236795384,1
117,9.858165997620514,1
118,9.089823289436668,1
119,9.28366207309295,1
120,9.934270639187377,1
121,8.88984806630305,1
122,7.798182017895954,1
123,8.96620455871452,1
124,9.890003437812425,1
125,8.851261905252608,1
126,9.086869654460292,1
127,9.203998525255434,1
128,8.343371295678958,1
129,7.875548427090304,1
130,7.635531960436542,1
131,5.993376963651881,1
132,5.87061341338187,1
133,7.059982931006242,1
134,6.3729837734524715,1
135,5.7815467208308595,1
136,6.32040660168663,1
137,6.656204805508939,1
138,6.1468643971002415,1
139,6.3303829613845455,1
140,6.103826287004577,1
141,6.6743573415679425,1
142,6.566206004638211,1
143,4.738288424711681,1
144,5.138808817226335,1
145,5.352519556988718,1
146,4.272004434128204,1
147,5.958083484480128,1
148,6.015141847261549,1
149,4.945081671109519,1
150,6.1914606356697215,1
151,6.69933257888939,1
152,6.499143733521472,1
153,8.069842967355493,1
154,8.965946075518229,1
155,9.015242849982412,1
156,8.991051428684633,1
157,9.162272803812044,1
158,10.51604731009715,1
159,11.10742567504053,1
160,10.691457707714019,1
161,10.716134015796587,1
162,11.437350532605251,1
163,12.226266093040593,1
164,11.36565180184642,1
165,11.131553790593264,1
166,12.274497644309463,1
167,12.93873569432241,1
