t,value,concept
1,0.06014486042345541,1
2,-0.3230326917113502,1
3,0.018380596230466284,1
4,0.23745039971465215,1
5,-0.030889859684731673,1
6,0.5319250953701938,1
7,-0.018069872482572857,1
8,-1.6832148795331143,1
9,-0.5585932416695608,1
10,-0.5826414164342085,1
11,-1.4098324111275853,1
12,-2.6577755213631447,1
13,-2.71722699932187,1
14,-2.881307226887692,1
15,-3.3709979292134844,1
16,-2.576843801214965,1
17,-3.0417327354228223,1
18,-4.966362598141531,1
19,-4.905574476192222,1
20,-4.811187306631262,1
21,-5.515627104059088,1
22,-5.198356211861082,1
23,-5.800516027077373,1
24,-5.484593675543734,1
25,-6.268841569955227,1
26,-4.82489341212497,1
27,-4.733774479229209,1
28,-6.408382934948518,1
29,-5.868957714822119,1
30,-6.082370120535548,1
31,-7.719390272614857,1
32,-6.708410846913096,1
33,-5.688911042838258,1
34,-7.174359234367776,1
35,-6.970506739566792,1
36,-6.911700392116163,1
37,-6.977695507883465,1
38,-7.270649408166185,1
39,-6.512268407901667,1
40,-6.401296391578155,1
41,-7.157351866664801,1
42,-7.52523259796675,1
43,-6.000309877558763,1
44,-6.06858458401211,1
45,-6.737904871060081,1
46,-5.141849882036989,1
47,-5.004659484870679,1
48,-6.111504527062755,1
49,-6.299133543734451,1
50,-6.808911967881332,1
51,-6.675896674504578,1
52,-7.053216927530186,1
53,-7.99128778121791,1
54,-7.224670863531318,1
55,-7.469843660131484,1
56,-8.48723781773741,1
57,-8.929610397040602,1
58,-9.553146762206952,1
59,-9.879397937466804,1
60,-9.96422710883737,1
61,-10.452455243916463,1
62,-9.453083463273963,1
63,-9.484372978552399,1
64,-9.791611798526493,1
65,-10.168121384358395,1
66,-10.19734488051944,1
67,-10.424753102068603,1
68,-10.994515037027421,1
69,-9.417009177263315,1
70,-9.681754433439373,1
71,-10.246271942844647,1
72,-8.93833768344043,1
73,-9.163729502798773,1
74,-9.853946291679373,1
75,-8.516440721115243,1
76,-9.536594273860654,1
77,-9.098132824412339,1
78,-7.92116528534864,1
79,-7.636439394833524,1
80,-7.351639322810214,1
81,-8.146839203256768,1
82,-8.645726661456262,1
83,-8.516131278497271,1
84,-9.84114972356168,1
85,-10.144677989614651,1
86,-10.51521062690254,1
87,-11.290033129147652,1
88,-11.89129639382297,1
89,-11.943626684635886,1
90,-11.329914104099972,1
91,-12.231208130408112,1
92,-12.224703114584155,1
93,-12.308823098642058,1
94,-12.39498769626475,1
95,-12.842887184519858,1
96,-12.54541120308197,1
97,-13.863732762419993,1
98,-15.014816722750975,1
99,-14.021349916325905,1
100,-13.56835216224536,1
101,-13.822041972679456,1
102,-13.291076459775784,1
103,-13.521025135807053,1
104,-14.693503756857682,1
105,-14.379144775082645,1
106,-14.959499577361914,1
107,-15.940923556210688,1
108,-15.220129479325005,1
109,-15.736957782153217,1
110,-16.732438368013273,1
111,-16.296381042121556,1
112,-16.0170456210189,1
113,-16.935607806585416,1
114,-15.881792720345855,1
115,-15.04807998191977,1
116,-15.067128019874035,1
117,-14.545423485284248,1
118,-13.098269252467055,1
119,-13.297393459259544,1
120,-13.112932094725632,1
121,-13.51525693121726,1
122,-13.383003849809722,1
123,-12.772719945843665,1
124,-12.808098394926954,1
125,-12.34025956370178,1
126,-11.861873335967246,1
127,-12.160987644646106,1
128,-11.134958767082857,1
129,-11.70025024104385,1
130,-11.57560246375204,1
131,-10.947542622677009,1
132,-11.053680383329283,1
133,-11.563572577123328,1
134,-10.763884565601824,1
135,-11.456653986281392,1
136,-12.179735946661246,1
137,-11.334614646563695,1
