t,value,concept
1,0.4562566962817717,1
2,0.7727708279056691,1
3,-0.39079160950948766,1
4,0.775775245273412,1
5,2.3843600884361056,1
6,2.9650347179527254,1
7,3.4800436679815503,1
8,3.140516209937744,1
9,3.2720707024642075,1
10,2.6544779206192826,1
11,2.725153854629228,1
12,2.3273942703810087,1
13,2.3251103779561344,1
14,0.7607629171522008,1
15,2.0717639364527773,1
16,0.8679311607153554,1
17,2.8864993642572063,1
18,2.13498339294521,1
19,1.6234057417274297,1
20,1.7858890668491667,1
21,2.9128451866341365,1
22,3.5227883867275938,1
23,3.325950265360743,1
24,1.6919728811964712,1
25,2.635835893975222,1
26,3.4825888579252675,1
27,3.1733950393079287,1
28,2.6786994919339056,1
29,1.3672596066665368,1
30,1.1380658696395922,1
31,1.7454454967777764,1
32,1.7792142936110633,1
33,1.3581341344713824,1
34,0.5077368410052143,1
35,1.2994361865113295,1
36,0.17331963569815578,1
37,-0.16357652711867054,1
38,-0.7330058819587428,1
39,-0.09303436635430795,1
40,-0.09260837428172408,1
41,-0.9856573889551101,1
42,-0.7228123871213527,1
43,-1.2226601267710602,1
44,-0.6870717677794562,1
45,-0.73773286392717,1
46,-0.7392391261423841,1
47,-1.2112131300382987,1
48,-1.334289454294399,1
49,0.1291413249738258,1
50,-2.7518580159315404,1
51,-1.9531075420360813,1
52,-2.470757531544625,1
53,-1.5888874776796698,1
54,-2.721761934137496,1
55,-2.506165831844256,1
56,-3.5236545561951567,1
57,-4.349372959340659,1
58,-3.3939652434319614,1
59,-3.430903997090246,1
60,-2.904924402756143,1
61,-1.8750240573151595,1
62,-2.0297130249799666,1
63,-2.682659268072875,1
64,-1.3391347919266319,1
65,-2.1408923228604766,1
66,-2.631260056496745,1
67,-2.472303340938888,1
68,-3.3757335720233246,1
69,-2.823898250598727,1
70,-4.391795193887436,1
71,-1.9511613460605979,1
72,-3.332882225211538,1
73,-3.598324689060522,1
74,-5.008725599503227,1
75,-4.572736999918768,1
76,-4.537393589634393,1
77,-4.739270125700806,1
78,-4.78386502563227,1
79,-3.858305152255003,1
80,-4.81059720623037,1
81,-3.790642989616437,1
82,-4.693048355244544,1
83,-4.257861628085415,1
84,-3.1347334653625336,1
85,-3.7873055172077374,1
86,-3.756318385686367,1
87,-3.2566907122650033,1
88,-2.9260713969679384,1
89,-2.9528318703863476,1
90,-2.6439168410977802,1
91,-1.95879794045785,1
92,-3.8580191377394195,1
93,-3.309664971009308,1
94,-3.553096488945087,1
95,-3.515338832858912,1
96,-3.1468298481164894,1
97,-3.9982430082285196,1
98,-3.698183327354337,1
99,-4.052630149014492,1
100,-3.053527371627758,1
101,-4.26115679105183,1
102,-2.990868140037156,1
103,-4.290629724252377,1
104,-4.186678178433515,1
105,-4.860832629150786,1
106,-4.961542474652496,1
107,-5.2427051446967745,1
108,-5.159684610149806,1
109,-6.574222096949043,1
110,-4.798343863609345,1
111,-5.732788483835865,1
112,-4.51678503292825,1
113,-5.357545819174994,1
114,-4.351877285978599,1
115,-3.3348990113147137,1
116,-4.719963572766012,1
117,-4.7731704242479065,1
118,-3.84351937650751,1
119,-3.237503796464142,1
120,-3.0774477947174663,1
121,-2.952591793251555,1
122,-2.6566657688154804,1
123,-2.165385439700601,1
124,-1.7634041437676458,1
125,-1.529623183149618,1
126,-1.5955732936496672,1
127,-0.9273225638263527,1
128,-0.1108087316972608,1
129,-0.2080895046265871,1
130,-1.259007992090848,1
131,-1.0005916306336478,1
132,-0.14248967748982788,1
133,-0.7658453832305364,1
134,-0.43174112210911564,1
135,-2.0298099382351937,1
136,-0.04724759112407351,1
137,-2.4725846754620537,1
138,-1.161454019564995,1
139,-1.4790467740075508,1
140,-2.389960960679968,1
141,-1.6881130269568845,1
142,-3.2876970046509633,1
143,-2.153920557375651,1
144,-3.0887864105343015,1
145,-2.9813780867229105,1
146,-1.6886368370862948,1
147,-2.9573532720421376,1
148,-2.494199522089254,1
149,-2.9842748474426,1
150,-2.6729254883848754,1
151,-3.6821288276692075,1
152,-3.356572230195395,1
153,-2.2419933757124975,1
154,-2.7006199318990602,1
155,-2.9960750975649324,1
156,-2.7922053825205344,1
157,-3.2912598222042506,1
158,-2.325090729228563,1
159,-2.810533197772635,1
160,-1.7981541616229837,1
161,-2.7994691680678465,1
162,-2.200816353829819,1
163,-2.50399052274411,1
164,-0.8543910188810835,1
165,-1.398046634928083,1
166,-1.2119065585670177,1
167,-2.2232878924931105,1
168,-2.4672755757293814,1
169,-1.2816513357248285,1
170,-2.1344046964955505,1
171,-1.6798126042532444,1
172,-2.3150874763764544,1
173,-2.3203335080694036,1
174,-2.2284432677879047,1
175,-2.7443964713566658,1
176,-3.9652075535847064,1
