t,value,concept
1,0.7534083196821875,1
2,0.4024785340379866,1
3,-0.4426865814657318,1
4,0.45360170168740716,1
5,0.11971578818015095,1
6,0.4994810965247777,1
7,0.29024942121286834,1
8,0.3681548436759404,1
9,0.8972944865400339,1
10,-0.1209081551543818,1
11,-1.2338478741845007,1
12,-0.7353537645042644,1
13,-0.30772499539590414,1
14,-1.6366326666607438,1
15,-1.43186910201493,1
16,-1.329690935890532,1
17,-0.7817824670180712,1
18,-0.21488017099385703,1
19,0.06885946126035952,1
20,0.4145960982196085,1
21,-0.02684312427565924,1
22,0.2566511660063404,1
23,-0.7769333316327308,1
24,-1.065066929060138,1
25,0.4311517927265638,1
26,0.7334212717270403,1
27,0.6813499290396527,1
28,1.6521331767601448,1
29,1.134471877920902,1
30,-0.08961395529879845,1
31,-0.7298289712767463,1
32,-0.17201533853708212,1
33,-0.23191370118030283,1
34,-0.48006506532902776,1
35,-1.6842047967815372,1
36,-0.2787559270303682,1
37,-1.704768169571106,1
38,-1.486336126098052,1
39,-1.487392900161135,1
40,-2.3912564717670155,1
41,-0.5334149810075155,1
42,-1.0637315762407298,1
43,0.06921554490219495,1
44,-1.8580488081924578,1
45,-1.3440798455383298,1
46,-0.9871934634305995,1
47,-0.6044796025115996,1
48,-0.6818425195401155,1
49,-0.12035648421189937,1
50,-1.0627300469377434,1
51,-1.2740931604518215,1
52,-0.94399808211314,1
53,-0.48178419389353666,1
54,-0.981512509331042,1
55,-1.0167334590873405,1
56,-1.1417819847133863,1
57,-1.8383501009560288,1
58,-1.6978716053569511,1
59,-1.8785252141727957,1
60,-2.408668882028562,1
61,-2.5868930806548933,1
62,-2.298782989867316,1
63,-1.0603143951548615,1
64,-0.6844884060829144,1
65,-0.8402636892913974,1
66,-0.16602108764903956,1
67,-1.3076507629689251,1
68,-1.6065061942109697,1
69,-1.0491934490512356,1
70,-2.3101991913640023,1
71,-1.9927010673406496,1
72,-1.658173455574763,1
73,-1.685259885132376,1
74,-3.536651063307554,1
75,-2.241447401098508,1
76,-3.2589582723499806,1
77,-3.519035478494504,1
78,-3.3437610959394464,1
79,-4.236787918825185,1
80,-2.393536854468471,1
81,-3.789731329060092,1
82,-3.901591950399404,1
83,-5.624074619813096,1
84,-5.613045647667209,1
85,-6.0268716203741715,1
86,-5.0328991638654434,1
87,-5.790785008731945,1
88,-5.409946426436807,1
89,-5.25860583168152,1
90,-6.47313677301805,1
91,-6.739302120342183,1
92,-6.2254789368825,1
93,-6.294106961683351,1
94,-6.704219772698707,1
95,-6.777731855631263,1
96,-7.345604216195484,1
97,-7.315334138953025,1
98,-6.992016309834356,1
99,-6.28326105821467,1
100,-7.365634899212805,1
101,-8.334939997284073,1
102,-7.489167096867498,1
103,-8.001136499682117,1
104,-7.00467974243039,1
105,-7.46113894862126,1
106,-7.805436195856372,1
107,-6.395269452547592,1
108,-6.106014456821546,1
109,-7.393418997328364,1
110,-6.076575161888963,1
111,-5.500074427070777,1
112,-5.684851331287145,1
113,-4.80651176950274,1
114,-5.951682671756415,1
115,-6.268025625558335,1
116,-5.595979426427113,1
117,-6.824781789196919,1
118,-6.2301655770461775,1
119,-6.394258695632232,1
120,-5.981773760585863,1
121,-6.590752442596848,1
122,-7.014675991078467,1
123,-6.779100698609463,1
124,-5.248431351444327,1
125,-6.144095726333395,1
126,-8.204470456655809,1
127,-7.190119326207581,1
128,-7.052450425215625,1
129,-7.287463232373299,1
130,-7.774977268293798,1
131,-7.379952244818091,1
132,-8.446267046016116,1
133,-8.574969887543823,1
134,-7.988770565606741,1
135,-9.247046390356031,1
136,-8.226395326466816,1
137,-8.898490523670027,1
138,-10.442687801409853,1
139,-10.577752079316527,1
140,-10.835534707565698,1
141,-10.067981166764525,1
142,-9.948058362523232,1
143,-11.090323430919296,1
144,-10.393368327429675,1
145,-10.03520753403122,1
146,-11.533508640514551,1
147,-11.356579964368478,1
148,-10.978133283827374,1
149,-11.254638437499503,1
150,-11.065309871100311,1
151,-11.317434596777218,1
152,-10.683762496853552,1
153,-10.491730983580426,1
154,-10.573100107092923,1
155,-9.874723277359555,1
156,-9.24488249897773,1
157,-9.863954940150123,1
158,-10.298730483519538,1
159,-10.119529169151825,1
160,-9.489237118857783,1
161,-10.012530855595827,1
162,-8.745539438287944,1
163,-8.133077525952498,1
164,-9.064817952773282,1
165,-9.853286536328644,1
166,-10.655567290521308,1
167,-9.541494761891709,1
168,-10.949236293873144,1
169,-10.044305491886181,1
170,-10.605709182850223,1
171,-10.357522052490326,1
172,-10.498558837339859,1
173,-9.706890068100018,1
174,-9.406386636734547,1
175,-9.627285240668542,1
176,-10.594759049622684,1
177,-11.289097614483472,1
178,-9.64860993459876,1
179,-10.21168879575331,1
180,-10.407456154765878,1
