t,value,concept
1,0.32522537907612975,1
2,0.11864608464471585,1
3,0.04651648872272521,1
4,0.3394387334253861,1
5,0.5589920347962198,1
6,0.11749375433963355,1
7,-1.392700043832193,1
8,-0.8980007853437814,1
9,-0.4107145452582599,1
10,-0.3575306800181466,1
11,-0.3217765274867088,1
12,0.3862224750634079,1
13,0.9481895816547148,1
14,0.24852864747016118,1
15,1.003356243195898,1
16,1.9343031479726882,1
17,1.7944242418527394,1
18,1.903589475285001,1
19,1.6034736193307906,1
20,1.1475763975540358,1
21,1.6470799348971834,1
22,1.553114052064025,1
23,1.3690016150319362,1
24,1.4609529530083865,1
25,1.9325574242839232,1
26,2.7363879221261964,1
27,1.3983494270123598,1
28,2.1843233457775124,1
29,3.415353942845966,1
30,3.207725340487313,1
31,2.5669524274663496,1
32,2.064942516623306,1
33,3.1539854500716085,1
34,3.363864012450424,1
35,3.79213141112571,1
36,3.358352557395053,1
37,3.6012404293850393,1
38,3.613795207295961,1
39,4.398391013272151,1
40,3.473301109369817,1
41,2.5244731090144494,1
42,1.86735674679451,1
43,2.8465099926650255,1
44,1.3073845696822584,1
45,1.7908295011486077,1
46,1.1620717803525944,1
47,1.6540537711326075,1
48,0.5081541075253655,1
49,0.6478328095856443,1
50,0.6311805044842341,1
51,-0.35253485299140763,1
52,-1.1963679644882048,1
53,-1.1785689282854597,1
54,-0.8280196566605316,1
55,-1.3923375191312708,1
56,-1.8997616811721523,1
57,-1.8213272808339214,1
58,-1.9281833663952894,1
59,-0.8340090517200265,1
60,-2.13472064225095,1
61,-0.18219033177954547,1
62,-1.185225761148289,1
63,0.02428924144447686,1
64,-1.3257314495030443,1
65,-0.29597658963869605,1
66,-0.10753739182239219,1
67,-0.0450724992834578,1
68,-0.2329015861472436,1
69,-0.6977865963142323,1
70,0.2596079667850174,1
71,-0.7090882834478738,1
72,-0.3012444475446013,1
73,-0.9288606463833415,1
74,-0.8821641157322588,1
75,-1.267918390904974,1
76,-0.2651697872211528,1
77,-0.08775363594370766,1
78,-1.0466998336206512,1
79,-0.48042681236968177,1
80,0.07642449580688826,1
81,-0.8453696064015018,1
82,0.9503035368339008,1
83,1.2161122299115315,1
84,1.1468265286411035,1
85,0.7665335987976223,1
86,0.8482568286094022,1
87,1.784954426865466,1
88,1.142671403441808,1
89,1.164875286314838,1
90,0.25937823747029065,1
91,1.3233880485276528,1
92,0.06916227977073597,1
93,1.1056159072098923,1
94,-0.2954300713686129,1
