t,value,concept
1,0.011247593666690814,1
2,1.1381741906374334,1
3,-0.052249526668554536,1
4,1.8254608730746797,1
5,-1.5317536698752496,1
6,3.6505220661812046,1
7,-2.2789710473827407,1
8,4.763147108528404,1
9,-3.8455252941942404,1
10,6.005726460104917,1
11,-3.7469993055681963,1
12,6.180353272969065,1
13,-4.831289756399555,1
14,6.601319816803591,1
15,-5.103933879250365,1
16,6.580444204962125,1
17,-6.178411988583696,1
18,8.594717593975886,1
19,-7.101668238987287,1
20,11.32055701815283,1
21,-9.532614034197422,1
22,14.175290011670013,1
23,-12.618624914115522,1
24,16.950166008726598,1
25,-15.836569476390686,1
26,21.06969385957657,1
27,-19.99308442444465,1
28,26.81036851909153,1
29,-25.21380718194888,1
30,33.94131476277577,1
31,-31.9694763484658,1
32,43.746410838723286,1
33,-41.41760783531277,1
34,55.64903236613343,1
35,-51.56323674549267,1
36,68.9495391034556,1
37,-63.20409819516127,1
38,87.79282154270913,1
39,-80.17343470673886,1
40,110.52330502667319,1
41,-100.990054574612,1
42,140.700926221725,1
43,-129.7270244772403,1
44,176.37507189843413,1
45,-161.59666438306047,1
46,221.12476897672877,1
47,-203.1650032172438,1
48,277.91684368563756,1
49,-255.66504436140514,1
50,349.3944215945441,1
51,-321.2540819041581,1
52,439.9462748641987,1
53,-403.9209151751948,1
54,553.7019139639353,1
55,-509.2037996083714,1
56,698.1022001507155,1
57,-641.1279562382612,1
58,879.831842371892,1
59,-808.8087673227925,1
60,1108.2361830460638,1
61,-1018.2898625002925,1
62,1395.0103007505115,1
63,-1282.7702067661514,1
64,1757.6327509155271,1
65,-1614.6086433440314,1
66,2213.321837308882,1
67,-2033.403436894464,1
68,2787.43832274459,1
69,-2560.2771869520507,1
70,3509.8590237717294,1
71,-3226.090409760894,1
72,4420.759791980054,1
73,-4062.2517138292733,1
74,5567.926129187252,1
75,-5116.0369383626585,1
76,7011.877834594884,1
77,-6442.689356771869,1
78,8830.013016007146,1
79,-8112.370023670038,1
80,11120.057741311948,1
81,-10217.719761558947,1
82,14003.758240473024,1
83,-12866.88909927643,1
84,17637.506528793183,1
85,-16206.688922013169,1
86,22212.24399496094,1
87,-20409.908005298785,1
88,27975.834169774735,1
89,-25706.98349119738,1
90,35234.40045769583,1
91,-32375.71060317603,1
92,44374.5171663875,1
93,-40774.31329853601,1
94,55886.20350414634,1
95,-51352.990295807125,1
96,70385.59414071304,1
97,-64676.45819066639,1
98,88646.63212884229,1
99,-81456.10096146078,1
100,111645.84103439785,1
101,-102588.61638730447,1
102,140610.51684863138,1
103,-129202.05188067425,1
104,177089.76316208468,1
105,-162722.6933034496,1
106,223032.27623294154,1
107,-204940.8280425631,1
108,280896.59632069344,1
109,-258109.76345537408,1
110,353772.05016967974,1
111,-325074.1266424145,1
112,445553.8412558274,1
113,-409409.82395448635,1
114,561148.5242460013,1
115,-515627.00049578026,1
116,706731.5779876868,1
117,-649399.9601387706,1
118,890084.5383848911,1
119,-817878.8326593883,1
120,1000000.0,1
121,-945363.6903691551,1
122,1000000.0,1
123,-983608.5594821356,1
124,1000000.0,1
125,-995082.374196309,1
126,1000000.0,1
127,-998524.6418629464,1
128,1000000.0,1
129,-999556.6262430985,1
130,1000000.0,1
131,-999868.1052059412,1
132,1000000.0,1
133,-999960.0245267488,1
134,1000000.0,1
135,-999987.707668091,1
136,1000000.0,1
137,-999994.538379286,1
138,1000000.0,1
139,-999998.6933237654,1
140,1000000.0,1
141,-999999.2970739966,1
142,1000000.0,1
143,-999999.5708113719,1
144,1000000.0,1
145,-1000000.0,1
146,1000000.0,1
147,-1000000.0,1
148,1000000.0,1
149,-1000000.0,1
150,1000000.0,1
151,-1000000.0,1
152,1000000.0,1
153,-1000000.0,1
154,1000000.0,1
155,-1000000.0,1
156,1000000.0,1
157,-999999.9541773142,1
158,1000000.0,1
159,-1000000.0,1
160,1000000.0,1
161,-999998.921339371,1
162,1000000.0,1
163,-999999.2745403246,1
164,1000000.0,1
165,-999999.8324403951,1
166,1000000.0,1
167,-999998.274975285,1
168,1000000.0,1
169,-999999.3271422774,1
170,1000000.0,1
171,-999999.6251762251,1
172,1000000.0,1
173,-999999.7317769157,1
174,1000000.0,1
175,-999999.8388131707,1
176,1000000.0,1
177,-1000000.0,1
178,1000000.0,1
179,-999999.9012640469,1
180,1000000.0,1
181,-1000000.0,1
182,1000000.0,1
183,-999998.9559066525,1
184,1000000.0,1
185,-999998.893153875,1
186,1000000.0,1
187,-999999.8570752745,1
188,1000000.0,1
189,-999998.7610725741,1
190,1000000.0,1
191,-999998.472727693,1
192,1000000.0,1
193,-1000000.0,1
194,1000000.0,1
195,-1000000.0,1
196,1000000.0,1
197,-999999.7344258963,1
198,1000000.0,1
199,-1000000.0,1
200,1000000.0,1
201,-1000000.0,1
202,1000000.0,1
203,-999999.8991365397,1
204,1000000.0,1
205,-1000000.0,1
206,1000000.0,1
207,-1000000.0,1
208,1000000.0,1
209,-1000000.0,1
210,1000000.0,1
211,-1000000.0,1
212,1000000.0,1
213,-1000000.0,1
214,1000000.0,1
215,-999998.9588978693,1
216,1000000.0,1
217,-999999.5998187894,1
218,1000000.0,1
219,-1000000.0,1
220,1000000.0,1
221,-999999.1235197091,1
222,1000000.0,1
223,-999999.1632880401,1
224,1000000.0,1
225,-1000000.0,1
226,1000000.0,1
227,-999998.9601677938,1
228,1000000.0,1
229,-999999.1106448926,1
230,1000000.0,1
231,-999999.472929562,1
232,1000000.0,1
233,-999999.7206689026,1
234,1000000.0,1
235,-1000000.0,1
236,1000000.0,1
237,-1000000.0,1
238,1000000.0,1
239,-1000000.0,1
240,1000000.0,1
241,-1000000.0,1
242,1000000.0,1
243,-999999.989063001,1
244,1000000.0,1
245,-999998.9574852481,1
246,1000000.0,1
247,-1000000.0,1
248,1000000.0,1
249,-1000000.0,1
250,1000000.0,1
251,-1000000.0,1
252,1000000.0,1
253,-999999.9261924888,1
254,1000000.0,1
255,-999999.2334935593,1
256,1000000.0,1
257,-1000000.0,1
258,1000000.0,1
259,-999999.4971212543,1
260,1000000.0,1
261,-1000000.0,1
262,1000000.0,1
263,-999999.0002856917,1
264,1000000.0,1
265,-999998.8045943049,1
266,1000000.0,1
267,-999999.6028911122,1
268,1000000.0,1
269,-1000000.0,1
270,1000000.0,1
271,-1000000.0,1
272,1000000.0,1
273,-999998.356849581,1
274,1000000.0,1
275,-999999.2887550268,1
276,1000000.0,1
277,-999998.6660293752,1
278,1000000.0,1
279,-1000000.0,1
280,1000000.0,1
281,-999999.6595800732,1
282,1000000.0,1
283,-1000000.0,1
284,1000000.0,1
285,-999999.9824607614,1
286,1000000.0,1
287,-999999.6107153737,1
288,1000000.0,1
289,-1000000.0,1
290,1000000.0,1
291,-999998.5546031874,1
292,1000000.0,1
293,-999998.6174207095,1
294,1000000.0,1
295,-1000000.0,1
296,1000000.0,1
297,-999999.3713180171,1
298,1000000.0,1
299,-999999.5316564767,1
300,1000000.0,1
301,-1000000.0,1
302,1000000.0,1
303,-999999.474397888,1
304,1000000.0,1
305,-1000000.0,1
306,1000000.0,1
307,-1000000.0,1
308,1000000.0,1
309,-999999.0078403344,1
310,1000000.0,1
311,-999999.7382594878,1
312,1000000.0,1
313,-999998.4053672778,1
314,1000000.0,1
315,-999999.3453571876,1
316,1000000.0,1
317,-999999.9917570088,1
318,1000000.0,1
319,-1000000.0,1
320,1000000.0,1
321,-999999.9985594559,1
322,1000000.0,1
323,-999999.9146805904,1
324,1000000.0,1
325,-999999.7628950445,1
326,1000000.0,1
327,-999999.3397410751,1
328,1000000.0,1
329,-999999.285297552,1
330,1000000.0,1
331,-999997.7987811472,1
332,1000000.0,1
333,-999999.2420343196,1
334,1000000.0,1
335,-1000000.0,1
336,1000000.0,1
337,-1000000.0,1
338,1000000.0,1
339,-1000000.0,1
340,1000000.0,1
341,-1000000.0,1
342,1000000.0,1
343,-1000000.0,1
344,1000000.0,1
345,-999998.4231817606,1
346,1000000.0,1
347,-999999.1174381298,1
348,1000000.0,1
349,-999999.1291235898,1
350,1000000.0,1
351,-1000000.0,1
352,1000000.0,1
353,-999999.9531731594,1
354,1000000.0,1
355,-999999.2937848709,1
356,1000000.0,1
357,-999999.245260752,1
358,1000000.0,1
359,-999998.7110317728,1
360,1000000.0,1
361,-999999.113291303,1
362,1000000.0,1
363,-1000000.0,1
364,1000000.0,1
365,-999999.9698286485,1
366,1000000.0,1
367,-1000000.0,1
368,1000000.0,1
369,-1000000.0,1
370,1000000.0,1
371,-999999.3521943804,1
372,1000000.0,1
373,-999999.3740970729,1
374,1000000.0,1
375,-1000000.0,1
376,1000000.0,1
377,-999999.4778521225,1
378,1000000.0,1
379,-999999.4889161796,1
380,1000000.0,1
381,-999999.0978153856,1
382,1000000.0,1
383,-1000000.0,1
384,1000000.0,1
385,-1000000.0,1
386,1000000.0,1
387,-999999.9503929367,1
388,1000000.0,1
389,-999999.7379722373,1
390,1000000.0,1
391,-1000000.0,1
392,1000000.0,1
393,-999999.588929211,1
394,1000000.0,1
395,-999999.7090628124,1
396,1000000.0,1
397,-999999.3030576698,1
398,1000000.0,1
399,-999999.8680164863,1
400,1000000.0,1
401,-1000000.0,1
402,1000000.0,1
403,-1000000.0,1
404,1000000.0,1
405,-1000000.0,1
406,1000000.0,1
407,-1000000.0,1
408,1000000.0,1
409,-999999.55804967,1
410,1000000.0,1
411,-1000000.0,1
412,1000000.0,1
413,-999999.2693725467,1
414,1000000.0,1
415,-1000000.0,1
416,1000000.0,1
417,-999999.6690709465,1
418,1000000.0,1
419,-999999.0637796423,1
420,1000000.0,1
421,-999998.8593899204,1
422,1000000.0,1
423,-1000000.0,1
424,1000000.0,1
425,-1000000.0,1
426,1000000.0,1
427,-1000000.0,1
428,1000000.0,1
429,-999999.2763426801,1
430,1000000.0,1
431,-1000000.0,1
432,1000000.0,1
433,-999999.9454676615,1
434,1000000.0,1
435,-999999.6981141294,1
436,1000000.0,1
437,-999999.920657362,1
438,1000000.0,1
439,-1000000.0,1
440,1000000.0,1
441,-1000000.0,1
442,1000000.0,1
443,-1000000.0,1
444,1000000.0,1
445,-999999.8644094646,1
446,1000000.0,1
447,-1000000.0,1
448,1000000.0,1
449,-1000000.0,1
450,1000000.0,1
451,-999999.600917071,1
452,1000000.0,1
453,-999999.6130881911,1
454,1000000.0,1
455,-1000000.0,1
456,1000000.0,1
457,-1000000.0,1
458,1000000.0,1
459,-999999.5735024094,1
460,1000000.0,1
461,-999999.4843821113,1
462,1000000.0,1
463,-999998.9645689944,1
464,1000000.0,1
465,-1000000.0,1
466,1000000.0,1
467,-1000000.0,1
468,1000000.0,1
469,-999999.7743522134,1
470,1000000.0,1
471,-1000000.0,1
472,1000000.0,1
473,-999999.675656078,1
474,1000000.0,1
475,-999998.5195723225,1
476,1000000.0,1
477,-999999.4737479084,1
478,1000000.0,1
479,-1000000.0,1
480,1000000.0,1
481,-999999.8473718656,1
482,1000000.0,1
483,-1000000.0,1
484,1000000.0,1
485,-1000000.0,1
486,1000000.0,1
487,-999998.8729548508,1
488,1000000.0,1
489,-999999.7638030568,1
490,1000000.0,1
491,-999999.8591910173,1
492,1000000.0,1
493,-1000000.0,1
494,1000000.0,1
495,-999999.9875021883,1
496,1000000.0,1
497,-1000000.0,1
498,1000000.0,1
499,-1000000.0,1
500,1000000.0,1
501,-999999.6297104782,1
502,1000000.0,1
503,-999999.876624045,1
504,1000000.0,1
505,-999999.6462656142,1
506,1000000.0,1
507,-1000000.0,1
508,1000000.0,1
509,-1000000.0,1
510,1000000.0,1
511,-1000000.0,1
512,1000000.0,1
513,-999999.8718085831,1
514,1000000.0,1
515,-999998.9491024925,1
516,1000000.0,1
517,-1000000.0,1
518,1000000.0,1
519,-1000000.0,1
520,1000000.0,1
521,-1000000.0,1
522,1000000.0,1
523,-999999.2978534158,1
524,1000000.0,1
525,-999999.6774058988,1
526,1000000.0,1
527,-999999.8153311305,1
528,1000000.0,1
529,-999999.3846008339,1
530,1000000.0,1
531,-999999.1214987698,1
532,1000000.0,1
533,-1000000.0,1
534,1000000.0,1
535,-999999.4476005238,1
536,1000000.0,1
537,-999998.3797529264,1
538,1000000.0,1
539,-999999.1068603874,1
540,1000000.0,1
541,-999999.9786952459,1
542,1000000.0,1
543,-999999.6467697799,1
544,1000000.0,1
545,-999999.1721571323,1
546,1000000.0,1
547,-1000000.0,1
548,1000000.0,1
549,-999999.563078239,1
550,1000000.0,1
551,-999999.3176354915,1
552,1000000.0,1
553,-999999.8033152168,1
554,1000000.0,1
555,-999999.9314072329,1
556,1000000.0,1
557,-1000000.0,1
558,1000000.0,1
559,-999999.4282373986,1
560,1000000.0,1
561,-999999.3088359031,1
562,1000000.0,1
563,-999999.2727555685,1
564,1000000.0,1
565,-999998.9515175242,1
566,1000000.0,1
567,-999998.9914450763,1
568,1000000.0,1
569,-1000000.0,1
570,1000000.0,1
571,-999999.9355553732,1
572,1000000.0,1
573,-1000000.0,1
574,1000000.0,1
575,-1000000.0,1
576,1000000.0,1
577,-999999.7420551489,1
578,1000000.0,1
579,-999999.484335498,1
580,1000000.0,1
581,-999999.4234248648,1
