t,value,concept
1,0.6320213992980221,1
2,0.26187640448554217,1
3,-0.8934729527150387,1
4,-0.8111431745869497,1
5,-1.54594557309414,1
6,-1.4093185051003119,1
7,-1.7810794881550343,1
8,-1.2414450967108124,1
9,-1.0159548024584568,1
10,-1.67164551545201,1
11,-1.7589427797630524,1
12,-0.20145533036549979,1
13,-0.6515723919138524,1
14,-1.4740758101315743,1
15,0.12542786840656472,1
16,0.4012149816452787,1
17,-1.2161534992185166,1
18,-0.3336912439197092,1
19,-1.0777719055417008,1
20,-2.100440443969698,1
21,-1.11154218604666,1
22,-0.9589833841278979,1
23,-2.4889754261815957,1
24,-2.4095287495112814,1
25,-1.7072621660908094,1
26,-1.6820940322210682,1
27,-1.790467997738037,1
28,-1.830689155359761,1
29,-1.0955189488595187,1
30,-1.119875684522463,1
31,-1.2317173234288743,1
32,-0.28157200067583876,1
33,-0.42330888956196966,1
34,-1.4101312470610647,1
35,-0.9031634569473133,1
36,0.057717858551506684,1
37,0.6544504862718694,1
38,-0.30178057643772904,1
39,1.2529740841376027,1
40,1.4232938281512781,1
41,0.4761857820895424,1
42,2.4991672080325267,1
43,2.3764570239078093,1
44,1.1142516595288308,1
45,1.8342559556026725,1
46,2.1063422178900484,1
47,1.4524782314800537,1
48,1.3104053772464068,1
49,2.6823747421022643,1
50,1.7324272523555688,1
51,1.6972145206575056,1
52,2.6904751180487145,1
53,3.00618368802488,1
54,2.090563136790492,1
55,2.9888847989550236,1
56,5.043555286832161,1
57,3.091406160574049,1
58,2.482570191070551,1
59,5.630024971500207,1
60,4.426986306745451,1
61,3.3789581969690707,1
62,5.1834530051595955,1
63,5.885577204242301,1
64,3.6090157622182453,1
65,5.402996906415711,1
66,5.2128737220527555,1
67,2.4474107933037885,1
68,2.9093788663314313,1
69,3.507364911134507,1
70,1.4211448442068577,1
71,1.1343211800432687,1
72,1.4319596947203663,1
73,-0.19854012421136735,1
74,-0.9278128694515669,1
75,-0.05084428525059931,1
76,-1.1846621378756885,1
77,-3.58358746036013,1
78,-2.591435386469406,1
79,-2.007963657471223,1
80,-3.7605709918056314,1
81,-4.155788891759279,1
82,-2.7719311617268834,1
83,-4.63859003193208,1
84,-5.291796303985454,1
85,-3.9900061588518856,1
86,-4.094473043144661,1
87,-4.392646253638414,1
88,-3.5119949067994343,1
89,-2.90481107482242,1
90,-4.19764301637324,1
91,-2.6929809752489016,1
92,-4.319313735594995,1
93,-4.244909699034258,1
94,-3.6069774540997415,1
95,-4.23743099762889,1
96,-3.3043449861025134,1
97,-2.492903690380365,1
98,-2.9058606534954414,1
99,-2.0288682074774194,1
100,-2.6334350665834543,1
101,-3.982968714671064,1
102,-3.036270511963503,1
103,-3.168093479355967,1
104,-4.334877467965832,1
105,-2.829763409732389,1
106,-1.8819310721462164,1
107,-3.6626985651968478,1
108,-2.703576229396301,1
109,-2.8974841408605663,1
110,-5.179364070394988,1
111,-5.044780964501755,1
112,-4.508085553434792,1
113,-6.204851700945491,1
114,-5.809835104204139,1
115,-5.082801044985153,1
116,-5.334612604227018,1
117,-4.944208690449704,1
118,-5.278540344777024,1
119,-4.851296393237178,1
120,-5.20801275611654,1
121,-5.176727079538314,1
122,-5.207319300662518,1
123,-4.455737712424183,1
124,-3.9890493394759337,1
125,-4.766245381484584,1
126,-4.725694590153896,1
127,-1.9514930500947631,1
128,-3.521304042531409,1
129,-4.685362818265051,1
130,-3.185392905160334,1
131,-4.59056683539928,1
132,-6.227256835518156,1
133,-4.968888664277386,1
134,-4.969345745760781,1
135,-7.2916791306654005,1
136,-6.784696126645136,1
137,-6.707427733269441,1
138,-8.85607411931726,1
139,-7.706770642631008,1
140,-7.679419832226277,1
141,-10.069929688423189,1
142,-8.642072687151638,1
143,-7.169269287603477,1
144,-8.772113499701849,1
145,-9.005022508443215,1
146,-7.960814247111415,1
147,-9.259965066143652,1
148,-9.594691882934118,1
149,-8.143144935889364,1
150,-8.855295683576083,1
151,-9.389402422697428,1
152,-8.75937854175317,1
153,-8.548093645190352,1
154,-8.764865090741454,1
155,-9.791357537101371,1
156,-10.777734711094766,1
157,-10.714043547688146,1
158,-10.251376674553509,1
159,-9.984994684272749,1
160,-9.579101108444005,1
161,-9.57480973787249,1
162,-8.527973847371067,1
163,-8.941879456341104,1
164,-9.45353322792709,1
165,-9.759530046985176,1
166,-10.026576910031752,1
167,-10.773228924440446,1
168,-9.684009185546847,1
169,-8.75422838083097,1
170,-9.502552904803762,1
171,-8.831864392700913,1
172,-8.636782794038695,1
173,-11.025343109839847,1
174,-11.048811135084316,1
175,-9.70346590929423,1
176,-10.715416437883478,1
177,-11.306795064667877,1
178,-9.74849218246504,1
179,-10.565809185684696,1
180,-12.054499289318828,1
181,-10.358313263224233,1
182,-10.92260657005896,1
183,-11.39345373996731,1
184,-11.741551123329758,1
185,-12.25036194709981,1
186,-11.908207700435922,1
187,-11.614613296998655,1
188,-12.157395424104369,1
189,-11.8169512986093,1
190,-11.442256428582853,1
191,-12.906158112859515,1
192,-12.95907336306052,1
193,-12.166474201503622,1
194,-12.603860060665975,1
195,-12.870406982852888,1
196,-12.706532134341881,1
197,-13.805280446862154,1
