t,value,concept
1,-1.235785373631579,1
2,-0.7208577019321945,1
3,0.04708407019221428,1
4,0.5391161387105499,1
5,0.6893810168910132,1
6,1.21364305109732,1
7,0.957194429017122,1
8,1.556163776094926,1
9,2.4475279980047233,1
10,2.0109586237690267,1
11,1.8078308865565045,1
12,2.7599052649383644,1
13,2.7360061536777525,1
14,2.1802648110610634,1
15,2.6151172746589872,1
16,2.0668934539034733,1
17,0.9490321028521626,1
18,0.43583059831581106,1
19,1.1681377187751825,1
20,1.0103590542956165,1
21,0.5726637858605993,1
22,1.5764103630489563,1
23,1.166038340092221,1
24,1.029091806724442,1
25,1.4610190133331606,1
26,1.822396934285698,1
27,2.703409082125827,1
28,3.1052752845324845,1
29,1.6807932775299925,1
30,1.7674617993900585,1
31,2.4386509742854914,1
32,1.92863006545496,1
33,1.6671912300211935,1
34,3.1427241742661267,1
35,2.5240547618101536,1
36,0.5460241176392044,1
37,1.8330615794021514,1
38,1.9730244527261478,1
39,0.7379936815381032,1
40,0.044363083767557265,1
41,0.902119972662279,1
42,0.8090151934628051,1
43,0.19597342231414897,1
44,1.3711460191369325,1
45,1.13791146387455,1
46,-0.9490324754318668,1
47,0.2975731057061023,1
48,1.0845389577727027,1
49,-0.023741539632569364,1
50,-1.7287069391086354,1
51,0.4950785481848239,1
52,2.074189718745659,1
53,1.0369568600935923,1
54,3.088344016398758,1
55,4.821043083867563,1
56,2.946832924519899,1
57,3.7041062699131415,1
58,3.9666490843387496,1
59,2.5197978256279594,1
60,1.3043877783278945,1
61,2.732548889717141,1
62,2.722311532414018,1
63,2.263921758022051,1
64,3.946239052122079,1
65,5.967198072144353,1
66,3.7196295615126194,1
67,3.3125687662551035,1
68,4.64921708636856,1
69,3.837153338260702,1
70,1.627861499630242,1
71,2.9383183370787984,1
72,3.986426192951635,1
73,2.4401297103469073,1
74,2.197070708661274,1
75,4.0194161610183246,1
76,4.082481626720403,1
77,2.6600916577190072,1
78,4.205422417554261,1
79,5.126038691513188,1
80,3.2889410576541906,1
81,3.043128955381022,1
82,4.735751663198905,1
83,4.169157125043962,1
84,2.733119275484116,1
85,4.887326511261839,1
86,5.254806927064907,1
87,3.736791176932075,1
88,3.343552575070885,1
89,5.029723838120714,1
90,3.4385938502588687,1
91,1.5276763265716364,1
92,3.4079188747374025,1
93,5.139866725315224,1
94,3.250607190320774,1
95,3.2471260430360624,1
96,4.816286009710562,1
97,5.184799862005217,1
98,4.052687832801129,1
99,4.639390262669159,1
100,4.665799759469492,1
101,3.357621353679582,1
102,3.3192320609032935,1
103,4.919985644958449,1
104,4.714639985811848,1
105,2.262892826858791,1
106,3.0521734012591484,1
107,3.0773831222980204,1
108,0.710585778728943,1
109,0.4596424356418741,1
110,2.4977914897676343,1
111,1.0694961202227822,1
112,2.735101015157064,1
113,5.483522733996883,1
114,4.8782759228792365,1
115,3.621328927514544,1
116,5.272113333218384,1
117,5.212423121612694,1
