t,value,concept
1,0.9908395210440538,1
2,1.1470130011694135,1
3,1.9542062663694575,1
4,2.1588330989195788,1
5,2.342080626990486,1
6,2.74445064996488,1
7,3.01764519540234,1
8,2.7268339873591136,1
9,3.162808108270498,1
10,2.5740924661607076,1
11,1.6489507611409386,1
12,2.690246925991099,1
13,2.586160146071119,1
14,1.878701187335878,1
15,2.3514427404775016,1
16,1.5469635388704042,1
17,1.9864832862787805,1
18,2.2803734632690635,1
19,1.7120079660779628,1
20,2.2252148819019477,1
21,1.2929570558667194,1
22,0.6931788071847863,1
23,1.586483027064921,1
24,0.8450010060682142,1
25,0.6661872726428382,1
26,1.7186502615426036,1
27,1.2606339006698448,1
28,1.2982444322853135,1
29,1.4053009311243234,1
30,3.2996781748755417,1
31,1.9096417487547808,1
32,1.630585686431393,1
33,3.129427858029561,1
34,1.8916391299850774,1
35,1.3355754492936314,1
36,3.6949084830446766,1
37,3.4827218373630227,1
38,3.617125436240813,1
39,4.8385881600143845,1
40,4.489342169796464,1
41,3.4012728711610456,1
42,4.5564349229493715,1
43,6.2575594001823465,1
44,5.204499582525608,1
45,5.150112303960994,1
46,5.264303790471726,1
47,5.952337150663032,1
48,4.205351831093616,1
49,6.384685066885623,1
50,7.028480953195526,1
51,5.10564232438867,1
52,5.631497764840473,1
53,6.5679202874798,1
54,4.598991070713707,1
55,4.4117597159860455,1
56,5.620914479005977,1
57,4.587186309703037,1
58,4.659947623862915,1
59,5.52600456990604,1
60,4.41378049672842,1
61,4.075789000722756,1
62,4.803984814461382,1
63,3.592601607355964,1
64,4.05195623605852,1
65,5.49029952542696,1
66,3.7474866337446175,1
67,2.203204615005392,1
68,4.605941562166414,1
69,3.7386136688361558,1
70,3.137906945019786,1
71,5.816537722963426,1
72,5.224460577004067,1
73,4.994167320852915,1
74,7.1594304550020516,1
75,6.013614300636036,1
76,4.052405593576556,1
77,6.156298372733924,1
78,6.691547676240203,1
79,5.923210528578439,1
80,6.837373375564739,1
81,7.100754273301375,1
82,5.591316125957796,1
83,4.60178093615629,1
84,6.45488113948439,1
85,5.856853478091028,1
86,5.191649788512854,1
87,6.216102810568105,1
88,5.358527022183188,1
89,5.826762351411623,1
90,5.589641014396064,1
91,5.770634400190656,1
92,6.110508106475747,1
93,4.99837979041829,1
94,3.9892117600712806,1
95,4.197117698435302,1
96,3.411282121547605,1
97,2.0903100083171506,1
98,2.286089960491862,1
99,2.273979585370105,1
100,1.556432870454985,1
101,1.1485979361955647,1
102,0.5912781203745877,1
103,0.8587262155962094,1
104,0.6542669302168886,1
105,0.26642863077674317,1
106,1.3490508777232475,1
107,0.934357633380037,1
108,0.16987636471436146,1
109,1.05129727453802,1
110,0.5930651893250325,1
111,-0.015258361950588953,1
112,-4.096291185120377,1
113,-1.6201337421875388,1
114,0.5236888385430055,1
115,-3.4638500246449815,1
116,-0.6692136680235463,1
117,-1.0156291761193343,1
118,-0.9732389765299587,1
119,-0.7985488041361299,1
120,-0.022863067167825945,1
121,1.4161368566684633,1
122,0.8997230754653635,1
123,1.246860498843772,1
124,2.5293298276870475,1
125,1.7717358072033693,1
126,1.9991541484236428,1
127,2.652928753527362,1
128,2.256538943743296,1
129,2.8305696736791743,1
130,4.013319967624676,1
131,2.702481125099812,1
132,2.551484532610204,1
133,3.7305686591742795,1
134,2.868969229663694,1
135,2.949435077560624,1
136,3.6173528601740306,1
137,1.9968024947017986,1
138,1.9167093284154664,1
139,2.9841068802997137,1
140,2.3490154154015066,1
141,1.7378739387716147,1
142,2.184297269553267,1
143,2.8008703949208154,1
144,2.3321346657560147,1
145,2.0498663234985917,1
146,2.331627011731823,1
147,1.6767069285669833,1
148,2.285864657720363,1
149,1.4332159702122507,1
150,1.5436918480966528,1
151,2.2860640019623193,1
152,1.9894396614124554,1
153,1.3451459299295756,1
154,2.056322856591975,1
155,2.1036651416237895,1
156,3.3693989889802234,1
157,3.425467697001769,1
158,1.595778507758036,1
159,2.290051160004737,1
160,3.005651297735094,1
161,2.922885272150183,1
162,4.337204652852016,1
163,4.43596647304731,1
164,3.6167158258738032,1
165,3.7502027306419343,1
166,3.014058221784173,1
167,3.0084488968268417,1
168,4.324191382213348,1
169,2.541600642007431,1
170,2.0406977822735732,1
171,3.88585533435855,1
172,3.200420517516255,1
173,1.2337353616802675,1
174,2.4890584347781464,1
175,2.894575942775951,1
176,1.519391153313236,1
177,2.5493167965382577,1
178,3.9231404600858797,1
179,2.683358802514686,1
180,3.1703471363647995,1
181,4.548372721006498,1
182,3.770926186454025,1
183,4.6935296715961154,1
184,5.66175496031024,1
185,4.397001074827184,1
186,4.2758376267310565,1
187,6.938859355126594,1
188,6.035997629335835,1
189,5.376514776348792,1
190,6.702718496837312,1
191,6.0871123654198165,1
192,5.494067307616532,1
193,6.87978354805222,1
194,6.047426171260425,1
195,4.826056718801704,1
196,5.769936807963594,1
197,6.521633420798182,1
198,5.205701281273361,1
199,6.660281474479288,1
200,6.893342413609122,1
201,5.838858301750837,1
202,7.529917043533942,1
203,8.994455550115806,1
204,7.534859024966006,1
205,7.763850505341126,1
206,9.265715977784984,1
207,7.521900859977836,1
208,5.668352008500824,1
209,6.083021638203357,1
210,5.157401238814895,1
211,3.205586762304962,1
212,4.900858461450103,1
213,4.47783843379898,1
214,4.28828552872115,1
215,6.307203576793315,1
216,5.373335554527211,1
217,4.409122860535849,1
218,5.765946965107575,1
219,5.241550935644132,1
220,4.337062366521638,1
221,5.391914950578581,1
222,5.979780944515581,1
