t,value,concept
1,-0.033770075267512994,1
2,-0.7019877380334141,1
3,-0.4967699807381682,1
4,-0.5048018521965251,1
5,-0.13501062621623322,1
6,0.2923911430356816,1
7,0.4414854995218964,1
8,0.6385916712200734,1
9,-0.43516336183812765,1
10,0.34605206735252453,1
11,-0.037632409148371834,1
12,-0.32873444216641845,1
13,0.7782488818607742,1
14,0.8128627327341977,1
15,2.521973092948089,1
16,2.5434180124359207,1
17,3.3039185203534953,1
18,2.7618929051032723,1
19,3.4885393602706403,1
20,3.13250916040377,1
21,3.3628132865833367,1
22,4.007412547221678,1
23,3.1827485095327552,1
24,3.4790419333600875,1
25,3.852508384961616,1
26,3.6613041352075917,1
27,4.707727340853224,1
28,2.6978144909650448,1
29,3.118013789795948,1
30,2.2849029246862504,1
31,2.729475013036084,1
32,3.1794378146267346,1
33,4.044282532127216,1
34,3.6243811153632177,1
35,3.8875239599534295,1
36,4.345819416997806,1
37,4.759374112456744,1
38,5.109671560272841,1
39,5.763449114516854,1
40,6.151922007290178,1
41,5.560315212841618,1
42,6.449983126163642,1
43,5.936565683099102,1
44,6.552208645316645,1
45,6.379209791527839,1
46,6.546460522521269,1
47,6.732226316702387,1
48,6.8185060809815266,1
49,6.006811556555917,1
50,5.674812920892087,1
51,6.37564767090649,1
52,5.838776234345672,1
53,7.028888458320475,1
54,5.624943545007022,1
55,6.545984880879096,1
56,6.77369029270845,1
57,6.84487356020102,1
58,5.656167799298284,1
59,6.519619287992427,1
60,6.3982036180918085,1
61,5.804927188480977,1
62,7.129972024903848,1
63,7.152525697545971,1
64,6.661048637129304,1
65,6.964625556581465,1
66,7.02149924234347,1
67,9.128270490968697,1
68,6.8449352728174935,1
69,7.286337526965318,1
70,7.128349511933139,1
71,7.563830706075672,1
72,7.596440423352354,1
73,6.198191044934096,1
74,6.65749986255853,1
75,7.1531475820674215,1
76,6.215822362155082,1
77,6.413670407133891,1
78,6.760339877842549,1
79,7.482132667990807,1
80,7.064395585450411,1
81,7.094109439727671,1
82,6.875488789883132,1
