t,value,concept
1,-0.719630394963397,1
2,-2.596823988566444,1
3,-1.9262999709513093,1
4,-1.7778225757599722,1
5,-2.698959006810465,1
6,-1.5595127757704783,1
7,-1.080228022043351,1
8,-3.6099404701287012,1
9,-3.8481774576041814,1
10,-0.8727593564513143,1
11,-2.4296277338877577,1
12,-4.318827431989127,1
13,-2.123137522541043,1
14,-2.736913867669837,1
15,-4.297865148798808,1
16,-3.226414806148708,1
17,-1.5526348665644851,1
18,-1.6792262782026541,1
19,-0.881954951053155,1
20,-0.31224728119352047,1
21,-1.5012419574557763,1
22,-1.8308236978305297,1
23,-1.2045179048112746,1
24,-1.4118383734270794,1
25,-1.4522593461989448,1
26,-1.5038540107887335,1
27,-0.40281850944678643,1
28,-0.5336866386646477,1
29,-1.8454021602244992,1
30,-0.1831184137548616,1
31,-0.6557769416825847,1
32,-2.293886657247943,1
33,-1.5366616712907397,1
34,-1.5257382451155426,1
35,-3.0612327873333123,1
36,-2.7519295501884584,1
37,-1.2057705532863405,1
38,-0.909926483271409,1
39,-0.45084638798247034,1
40,0.08554130692825918,1
41,-0.09068411697044093,1
42,-1.6284834936949089,1
43,-1.4714975325811137,1
44,-2.1515460858143145,1
45,-2.301822608810476,1
46,-1.3751527542999884,1
47,0.38869301278928015,1
48,-1.417984422245346,1
49,-1.474294164751818,1
50,-0.2886233376567283,1
51,-1.274377108113265,1
52,-2.892156391646975,1
53,-2.2669544731242937,1
54,-2.4578832152267607,1
55,-3.5986134626318416,1
56,-2.449885490099723,1
57,-2.01798933945562,1
58,-2.3729107837621592,1
59,-1.7541107939871423,1
60,-0.5732156412247342,1
61,-1.2078585995587978,1
62,-2.464756766241684,1
63,-2.20680112729121,1
64,-3.078594059243783,1
65,-4.413216405920372,1
66,-4.160861074655247,1
67,-4.613606608683305,1
68,-4.218415473574266,1
69,-3.0855478429329977,1
70,-3.6059350442739744,1
71,-4.347656181011792,1
72,-3.663275765146866,1
73,-3.7912624946368845,1
74,-4.391213094447445,1
75,-4.1815741524231,1
76,-3.135575284174729,1
77,-3.57818969585508,1
78,-4.169919485396564,1
79,-2.86205589853268,1
80,-1.3507776599129258,1
81,-0.7443065499175399,1
82,-0.8097684255162902,1
83,-1.6956595253765188,1
84,-1.4383779852944825,1
85,-2.8841559963854477,1
86,-3.9378298500712074,1
87,-2.7464253441314677,1
88,-2.17447688150409,1
89,-2.0607190312673014,1
90,-1.8440112912981301,1
91,-1.0554830308758105,1
92,-1.26931921566479,1
93,-1.1987229072532881,1
94,-1.4331930321952198,1
95,-2.4526666767716314,1
96,-2.019884828779501,1
97,-1.0297356218981564,1
98,-1.6960962533526462,1
99,-1.2350107209853691,1
100,-1.0286964703713655,1
101,-1.3795071966531518,1
102,-1.323694426891349,1
103,-0.9097146659808119,1
104,-0.5523212777915718,1
105,0.3551619668703847,1
106,0.44386410097511964,1
107,0.7495424761350109,1
108,0.756933993743684,1
109,1.1231720044409572,1
110,1.4923950170048221,1
111,1.5253435426243709,1
112,1.9199386699879932,1
113,3.704456476014276,1
114,4.077605314858743,1
115,4.13105870513613,1
116,4.5013752885241685,1
117,4.831855314206629,1
118,4.669441520806537,1
119,3.544272342485889,1
120,4.354461582928489,1
121,4.692092114695131,1
122,3.6999716928427016,1
123,4.2398778230972605,1
124,5.219900323912715,1
125,5.2397283692775085,1
126,5.398498500882659,1
127,5.185444098744133,1
128,4.691213194351548,1
129,3.9073769224597052,1
130,3.949363524801566,1
131,5.495626901285806,1
132,5.3388497263064005,1
133,3.692060906374836,1
134,4.524279543185673,1
135,4.6724608750320495,1
136,3.45814193963672,1
137,4.294775183664707,1
138,4.465847301791347,1
139,3.023489695757589,1
140,3.466500675533787,1
141,4.542615473406644,1
142,3.8724070662910686,1
143,2.9168235838794407,1
144,3.1627941213233783,1
145,3.1577973539069455,1
146,2.8481420159701507,1
147,3.353804934899427,1
148,5.60773877796839,1
149,5.655809093126076,1
150,4.542501174366728,1
151,6.329581401031143,1
152,6.32072395926945,1
153,4.570085508767108,1
154,5.3626776300977514,1
155,5.191485257407665,1
156,4.354476095942664,1
157,4.638196796602991,1
158,4.986190987458853,1
159,4.553199475666752,1
160,5.001984019294942,1
161,5.323758934256268,1
162,4.6338075148552385,1
163,3.3126914872478643,1
164,4.059954337644976,1
165,4.542515667429421,1
166,4.087347870957838,1
167,4.762935336351442,1
168,5.753714533818601,1
169,4.411601164503883,1
170,4.638866963192898,1
171,5.7317122347506375,1
172,3.833167874158326,1
173,4.068203901983947,1
174,6.0697056893055885,1
175,6.397798293283395,1
176,3.2722962155353645,1
177,4.111911709511824,1
178,5.418861921638956,1
179,3.0488313890217893,1
180,2.3319391659636324,1
181,6.434876153437491,1
182,5.376910411153768,1
183,2.6475302619621726,1
184,4.608595552320962,1
185,5.2452663874140475,1
186,1.8966782746133135,1
187,2.0483831489332474,1
188,5.018101343034713,1
189,3.5730026583596906,1
190,2.385117415866909,1
191,5.162335958205325,1
192,5.2037108424631855,1
193,3.7882748803223754,1
194,5.763832728782319,1
195,7.029619740694353,1
196,4.099521882571443,1
197,4.564751634129704,1
198,6.792430567647357,1
199,4.652082180350451,1
200,3.6183096315360554,1
201,6.541144278081986,1
202,5.277765944578412,1
203,3.390703529810344,1
204,5.759382624679909,1
205,7.608083507888154,1
206,5.784675423312813,1
207,6.028509084112915,1
208,7.89526112695663,1
209,5.24341686822284,1
210,3.725885295874747,1
211,6.745095560228048,1
212,6.681911515620662,1
213,3.5137005389797364,1
214,5.583681133660229,1
215,6.84872185960188,1
216,4.092062439731828,1
217,5.363694854790091,1
218,8.507238676321897,1
219,5.654125434916203,1
220,3.3974055145743494,1
221,6.445999763512058,1
222,5.57226967728555,1
223,2.3563343967736956,1
224,4.144557593312161,1
225,5.493566117191975,1
226,3.7696381347816765,1
227,3.2801835967759576,1
228,3.3504673117418777,1
229,3.437549987197766,1
230,2.9743972739176554,1
231,4.11776996187256,1
232,5.84662887042062,1
233,4.550913313348907,1
234,4.6247439504842385,1
235,5.5290078440235675,1
236,3.8474226450372884,1
237,3.6017912854131007,1
238,5.009431231158094,1
239,3.753072995187576,1
240,2.768271289232964,1
241,5.056573299950735,1
242,3.9798627120103953,1
243,1.4347004681104334,1
244,3.2438612423112603,1
245,4.354360166231056,1
246,1.5792358931810655,1
247,1.2248490457398489,1
248,3.273856111692264,1
249,1.6644527393658148,1
250,0.6895878148479831,1
251,2.7992647762734326,1
252,3.771302214528336,1
253,0.925964517806213,1
254,1.3935283212031906,1
255,2.9993410869064285,1
256,1.630472668905147,1
257,0.5514891133502532,1
258,3.7408292007931463,1
259,3.5166979247528687,1
260,1.245668343759331,1
261,2.3935046724308933,1
262,3.2604920062503977,1
263,1.4153260621012689,1
264,1.8732612652089546,1
265,3.755011316828241,1
266,1.9521660380519663,1
267,1.2076247248177099,1
