t,value,concept
1,0.2595344387414067,1
2,0.6982407514789578,1
3,0.7295312708756565,1
4,-0.37151643290410075,1
5,-0.253054156930206,1
6,-0.22032470735655002,1
7,-0.7972396828361775,1
8,-0.061274838376025986,1
9,-0.3124640608944556,1
10,-1.3852218838244237,1
11,-1.2981323679771692,1
12,-2.1985876189566147,1
13,-1.9323587195843417,1
14,-3.296444252795318,1
15,-3.2976386327202913,1
16,-3.9146882357315618,1
17,-3.27255730950111,1
18,-2.104511242870762,1
19,-2.5069850077089684,1
20,-2.812501119809479,1
21,-4.036047040361307,1
22,-3.921014187608841,1
23,-4.2840716456848345,1
24,-3.937293527459769,1
25,-5.092376814245159,1
26,-4.339403606975549,1
27,-3.671016700885993,1
28,-3.5774284892963935,1
29,-4.215522161936858,1
30,-4.43077465547172,1
31,-5.416270114369999,1
32,-5.025342358405675,1
33,-5.506561713484107,1
34,-4.153300983161053,1
35,-4.202278471625692,1
36,-5.510258205969436,1
37,-3.3954447174328326,1
38,-4.378815853056401,1
39,-3.9744291711503994,1
40,-3.621385322664259,1
41,-4.01763806551386,1
42,-4.266599732593903,1
43,-4.1817142346923895,1
44,-3.5584932395793327,1
45,-3.2597506118492254,1
46,-2.5642039676804593,1
47,-1.0723824150994765,1
48,-1.6418627000973678,1
49,-1.2203964150991395,1
50,-2.4746360789030586,1
51,-2.0076575321463115,1
52,-2.3808121445487713,1
53,-3.4595196604695024,1
54,-3.116693062547836,1
55,-3.8321776563710643,1
56,-3.660955330645041,1
57,-5.315805118737599,1
58,-4.0334969997344405,1
59,-3.478445195778325,1
60,-3.270295099713171,1
61,-2.84202044298483,1
62,-2.8120641575301315,1
63,-1.0336039849691185,1
64,-2.9464400536439044,1
65,-2.4040122971828546,1
66,-3.4780189658325096,1
67,-2.2642766855849814,1
68,-3.9513248883589815,1
69,-1.6875243676237746,1
70,-3.7482669540573457,1
71,-3.389627993483789,1
72,-3.5626302424053407,1
73,-3.59153279457912,1
74,-3.611522233201101,1
75,-4.759362550483281,1
76,-3.2579907554820657,1
77,-4.068070384510312,1
78,-1.5060017189346162,1
79,-3.1304282448787886,1
80,-2.931656024356484,1
81,-1.895762359340372,1
82,-2.4664814190810738,1
83,-2.848506828802827,1
84,-3.3022521363879584,1
85,-2.473442441338287,1
86,-2.953529000278336,1
87,-2.2714368361617083,1
88,-2.130402926507946,1
89,-1.1567152652644057,1
90,-1.2058453424874713,1
91,0.07104051148589918,1
92,-0.788555431901088,1
93,-0.49212259512518314,1
94,-2.081673406190651,1
95,-0.3814111857729271,1
96,-0.4698281591053759,1
97,0.06153804785383754,1
98,0.7213764988748312,1
99,0.3440704064428989,1
100,1.5033003137334338,1
101,1.2343182575347447,1
102,1.434408234226297,1
103,0.6318948452238782,1
104,1.9554758823113048,1
105,1.2587404153168946,1
106,1.1392900237255947,1
107,1.891522718103205,1
108,1.7809065197110119,1
109,3.7027799129049193,1
110,3.5545631922594207,1
111,3.1459344341470437,1
112,3.5763013369092436,1
113,2.58014360592471,1
114,2.6655145181802884,1
115,2.0267647040381704,1
116,1.3224722671034785,1
117,0.5668525496116268,1
118,0.5724261674961808,1
119,-0.3332023153040712,1
120,0.12683068495789981,1
121,-0.36477641985498205,1
122,-0.016410568439872694,1
123,-0.4669279333773621,1
124,1.115144624307247,1
125,1.0566946924006693,1
126,1.423734322122054,1
127,2.2173359824246437,1
128,1.7465103027145221,1
129,1.5125810878443928,1
130,2.849965780141803,1
131,3.419241909105801,1
132,3.181734312860543,1
133,3.114080082695997,1
134,1.9907552375903723,1
135,3.0632332361594283,1
136,2.0892703819815006,1
137,2.2938841746041736,1
138,2.3600827960524096,1
139,1.6014258183677472,1
140,2.841592393908757,1
141,2.088864816503617,1
142,3.5928370937013763,1
143,2.1712261323458426,1
