t,value,concept
1,0.4558525976570072,1
2,0.31186890700033854,1
3,0.29774890632642576,1
4,-0.5685387365044519,1
5,-0.5318526422719501,1
6,-0.25440175365336243,1
7,-0.24681800243337682,1
8,0.21877537604352737,1
9,-0.8386222358841764,1
10,-0.6542126691261155,1
11,-1.821828319089023,1
12,-0.9798699248562712,1
13,-1.365742066605135,1
14,-1.2053188130518107,1
15,-1.2480722634494863,1
16,-2.1181522311749137,1
17,-1.7058761180475037,1
18,-2.0459591382132056,1
19,-2.1551904038799514,1
20,-2.2230366434656603,1
21,-2.2865839452339927,1
22,-0.9686991896645019,1
23,-2.096837358446018,1
24,-0.7217717725363363,1
25,-1.821678724594047,1
26,-1.8209730722325455,1
27,-2.1630864633200746,1
28,-2.6737286126750415,1
29,-3.564684078480985,1
30,-3.6692752586436352,1
31,-3.512838453741699,1
32,-3.4376894776174542,1
33,-3.7753969822788616,1
34,-3.308962386328737,1
35,-4.738062469733588,1
36,-3.9313537164004537,1
37,-5.056730628021459,1
38,-4.605985840341392,1
39,-3.9181677072129504,1
40,-4.912815367173057,1
41,-4.4096763079567385,1
42,-5.744095042520703,1
43,-6.210666572723827,1
44,-5.555233007211409,1
45,-6.465754315792899,1
46,-5.63233141626961,1
47,-6.541546020140871,1
48,-5.034740429010997,1
49,-6.046719318349579,1
50,-6.922963738993564,1
51,-7.334201042643458,1
52,-6.50874500358232,1
53,-5.97429676909553,1
54,-6.345649857995086,1
55,-5.841451662141614,1
56,-7.721906101585745,1
57,-6.282274015036582,1
58,-7.101828240110711,1
59,-7.166936203692003,1
60,-7.369891908811709,1
61,-7.777186507289586,1
62,-6.937481570826254,1
63,-6.454116271433413,1
64,-5.879682149624928,1
65,-6.281728370968707,1
66,-5.618100091432684,1
67,-6.028697028537334,1
68,-5.231403850103956,1
69,-5.696347026706678,1
70,-5.834764616388172,1
71,-4.970615149763298,1
72,-7.476035148343438,1
73,-6.2228092741972425,1
74,-6.542845017530532,1
75,-5.596848478880926,1
76,-6.010878443242742,1
77,-5.78558161150997,1
78,-5.549118791011279,1
79,-3.7599247382506826,1
80,-3.9663397770340145,1
81,-3.424708584163403,1
82,-4.208301877348105,1
83,-2.4244150492601406,1
84,-4.991959319802799,1
85,-5.487117748584929,1
86,-6.2323565586016505,1
87,-6.073407268827035,1
88,-5.099251914827568,1
89,-5.577826655124731,1
90,-5.791984039398627,1
91,-5.983263091162907,1
92,-6.7697771047146205,1
93,-6.752586308803831,1
94,-5.999890490417853,1
95,-5.6436713300946755,1
96,-5.754371137990751,1
97,-6.447012638537885,1
98,-5.494647027945275,1
99,-5.431598982136403,1
100,-6.649319407458739,1
101,-7.127101535754357,1
102,-7.277168098026157,1
103,-6.631926369917228,1
104,-5.446392190520356,1
105,-4.941665208001638,1
106,-4.544432249021599,1
107,-4.463216147779493,1
108,-4.7781453036033685,1
109,-5.09301807885547,1
110,-4.599498016982968,1
111,-6.0379929724504136,1
112,-5.023680475581123,1
113,-5.565761124865148,1
114,-5.30829503780507,1
115,-5.502792998712002,1
116,-5.066839900028471,1
117,-5.267232994621227,1
118,-6.08757596920847,1
119,-5.247011044939192,1
120,-5.856044013888845,1
121,-6.466607030738081,1
122,-6.235383466814021,1
123,-6.250178820070851,1
124,-5.5257194513711765,1
125,-5.973881854745507,1
126,-5.3388787728867255,1
127,-5.405870504538432,1
128,-4.754055352882675,1
129,-4.334946944146476,1
130,-4.0220260586637115,1
131,-4.066662522314425,1
132,-3.914039067761581,1
133,-4.426046873401843,1
134,-4.062668443515203,1
135,-5.262593864450629,1
136,-4.027307234662094,1
137,-4.014063548520031,1
138,-3.858336610666228,1
139,-3.935601202767119,1
140,-4.08469715179912,1
141,-4.461164438039005,1
142,-3.326258122028661,1
143,-3.938440390713871,1
144,-4.3163910396757155,1
145,-4.027673077066917,1
146,-4.081575899094624,1
147,-4.313783875494353,1
148,-3.826788742003162,1
149,-4.065447445348796,1
150,-3.3069217060161877,1
151,-3.2516796982293217,1
152,-3.1975449879383393,1
153,-3.2953057153932006,1
154,-2.5655195512041127,1
155,-4.013369027919961,1
156,-2.0796808073347095,1
157,-3.1086841530153055,1
158,-3.694541391034881,1
